accord,related_accord,accord_frequency,related_accord_frequency,cooccurrence_count,union_count,jaccard_similarity,lift,jaccard_rank,is_top10
sour,tropical,1912,6512,271,8153,0.033239298417760334,2.8715115898039536,4,True
sour,sweet,1912,60625,1761,60776,0.028975253389495855,2.0043025492818014,5,True
sour,fresh,1912,33478,814,34576,0.02354234150856085,1.6777242208147185,6,True
sour,soft spicy,1912,13661,260,15313,0.016979037419186313,1.3132473440104822,7,True
sour,lactonic,1912,7015,134,8793,0.015239394973274195,1.3180527679777643,8,True
sour,floral,1912,46586,701,47797,0.014666192438855995,1.0382890409908196,9,True
sour,green,1912,29755,425,31242,0.013603482491517828,0.9855635879909076,10,True
sour,animalic,1912,18242,229,19925,0.0114930991217064,0.8662010492132964,11,False
sour,aquatic,1912,8872,113,10671,0.010589448036735076,0.8788456042422025,12,False
sour,rose,1912,25617,279,27250,0.010238532110091743,0.7515045415545999,13,False
sour,fresh spicy,1912,47271,458,48725,0.009399692149820421,0.6685384078927441,14,False
sour,citrus,1912,59969,480,61401,0.007817462256315045,0.5522937199561475,15,False
sour,powdery,1912,62885,471,64326,0.007322078164350341,0.5168083434495391,16,False
sour,vanilla,1912,34562,261,36213,0.00720735647419435,0.5210714950683497,17,False
sour,woody,1912,81432,593,82751,0.007166076542881657,0.5024759344347066,18,False
sour,musky,1912,41154,291,42775,0.006803039158386908,0.48790650710272243,19,False
sour,balsamic,1912,18162,107,19967,0.005358842089447588,0.40651425639721356,20,False
sour,aromatic,1912,54606,283,56235,0.005032453098604072,0.3576034872560635,21,False
sour,white floral,1912,39497,181,41228,0.004390220238672747,0.31620602401559444,22,False
sour,warm spicy,1912,45319,155,47076,0.0032925482198997366,0.23599731092679038,23,False
sour,amber,1912,45478,141,47249,0.0029841901415902984,0.21393085644794735,24,False
sweet,fruity,60625,43222,31001,72846,0.42556900859347113,1.5608553414235877,1,True
sweet,vanilla,60625,34562,24872,70315,0.3537225343098912,1.5660428967634439,2,True
sweet,powdery,60625,62885,30926,92584,0.3340317981508684,1.0702087492387102,3,True
sweet,woody,60625,81432,31453,110604,0.2843748869841959,0.8405407717323821,4,True
sweet,citrus,60625,59969,24700,95894,0.25757607358124596,0.8963176679084881,5,True
sweet,floral,60625,46586,21498,85713,0.2508137622064331,1.0042329039165343,6,True
sweet,white floral,60625,39497,19304,80818,0.23885768021975304,1.0635918719130175,7,True
sweet,musky,60625,41154,18170,83609,0.21732110179526126,0.9608037399378447,8,True
sweet,amber,60625,45478,18772,87331,0.21495230788608857,0.8982578040452776,9,True
sweet,warm spicy,60625,45319,17404,88540,0.1965665236051502,0.8357195605129548,10,True
sweet,fresh,60625,33478,14194,79909,0.17762705077025115,0.9226502562384407,11,False
sweet,aromatic,60625,54606,16357,98874,0.16543277302425308,0.6518611519220538,12,False
sweet,fresh spicy,60625,47271,13591,94305,0.14411749111924077,0.6256744687955192,13,False
sweet,rose,60625,25617,9972,76270,0.13074603382719288,0.8471217108162307,14,False
sweet,green,60625,29755,9818,80562,0.12186887117996077,0.7180503264633684,15,False
sweet,balsamic,60625,18162,8061,70726,0.11397505867714844,0.965866405103212,16,False
sweet,animalic,60625,18242,7855,71012,0.11061510730580747,0.9370560064742404,17,False
sweet,soft spicy,60625,13661,6894,67392,0.10229700854700854,1.0981978738481206,18,False
sweet,lactonic,60625,7015,5676,61964,0.0916015751081273,1.7607857801030193,19,False
sweet,tropical,60625,6512,5243,61894,0.08470934177787831,1.7520934927429772,20,False
sweet,yellow floral,60625,6986,5014,62597,0.08009968528843235,1.5618796237541357,21,False
sweet,patchouli,60625,14822,4623,70824,0.06527448322602508,0.6787485195453401,22,False
sweet,caramel,60625,4008,3745,60888,0.061506372355800816,2.033367697594502,23,False
sweet,tobacco,60625,4372,3233,61764,0.05234440774561233,1.6092271908395506,24,False
sweet,earthy,60625,19049,3942,75732,0.05205197274599905,0.4503355675785671,25,False
sweet,nutty,60625,3619,3175,61069,0.05199037154693871,1.9091803568223835,26,False
sweet,aquatic,60625,8872,3391,66106,0.051296402747103134,0.8317600699060174,27,False
sweet,honey,60625,3467,3069,61023,0.0502925126591613,1.926348493453742,28,False
sweet,coconut,60625,3269,3039,60855,0.04993837811190535,2.0230545360509375,29,False
sweet,almond,60625,3438,2792,61271,0.0455680501379119,1.7672636812339948,30,False
sweet,leather,60625,10809,3013,68421,0.0440361877201444,0.6066042177528653,31,False
sweet,violet,60625,7614,2606,65633,0.03970563588438743,0.7448234641016683,32,False
sweet,oud,60625,8298,2432,66491,0.036576378758027404,0.6377962345913685,33,False
sweet,iris,60625,7451,2279,65797,0.03463683754578476,0.6656126583714633,34,False
sweet,herbal,60625,8607,2296,66936,0.03430142225409346,0.5805129222318444,35,False
sweet,lavender,60625,8336,2254,66707,0.03378955731782272,0.5884208006015395,36,False
sweet,cinnamon,60625,4259,2034,62850,0.03236276849642005,1.039286101233773,37,False
sweet,smoky,60625,7407,1981,66051,0.029991975897412607,0.5820146837972996,38,False
sweet,tuberose,60625,3931,1878,62678,0.02996266632630269,1.0396432900523724,39,False
sweet,sour,60625,1912,1761,60776,0.028975253389495855,2.0043025492818014,40,False
sweet,cacao,60625,2035,1676,60984,0.0274826183917093,1.7922616479647409,41,False
sweet,ozonic,60625,5777,1765,64637,0.027306341569070348,0.6648660436248258,42,False
sweet,cherry,60625,1803,1599,60829,0.026286803991517203,1.9299432903923015,43,False
sweet,chocolate,60625,1554,1461,60718,0.024062057380019104,2.045931138797118,44,False
sweet,aldehydic,60625,3556,1402,62779,0.022332308574523327,0.8579817935129243,45,False
sweet,mossy,60625,6173,1329,65469,0.02029968381982312,0.46851177976589103,46,False
sweet,coffee,60625,1815,1136,61304,0.018530601592065772,1.3620514498310188,47,False
sweet,soapy,60625,1720,958,61387,0.015605910046100966,1.2120732678014865,48,False
sweet,marine,60625,4326,992,63959,0.015509936052783814,0.4990188693633794,49,False
sweet,rum,60625,1166,908,60883,0.01491385115713746,1.694646460716875,50,False
sweet,conifer,60625,1828,702,61751,0.011368236951628313,0.8357044823930159,51,False
sweet,anis,60625,1418,658,61385,0.010719231082512014,1.0098142003402497,52,False
sweet,salty,60625,2520,663,62482,0.010611055984123428,0.5725386352479136,53,False
sweet,whiskey,60625,808,575,60858,0.00944822373393802,1.5486322343574563,54,False
sweet,metallic,60625,2235,567,62293,0.009102146308573996,0.5520740607486335,55,False
sweet,savory,60625,654,547,60732,0.009006783903049462,1.820125729058293,56,False
sweet,bitter,60625,1034,473,61186,0.007730526591050241,0.9954797104628208,57,False
sweet,terpenic,60625,557,469,60713,0.007724869467824025,1.8323543282311352,58,False
sweet,Champagne,60625,311,207,60729,0.0034085856839401276,1.4484441939868067,59,False
sweet,mineral,60625,770,193,61202,0.0031534917159569947,0.5454543312357746,60,False
sweet,beeswax,60625,349,182,60792,0.0029938149756546916,1.1348481966147757,61,False
sweet,camphor,60625,793,180,61238,0.002939351383128123,0.4939592568999363,62,False
sweet,wine,60625,236,157,60704,0.0025863205060622035,1.44770295299668,63,False
sweet,gourmand,60625,151,138,60638,0.0022758006530558396,1.988812999248993,64,False
sweet,alcohol,60625,154,116,60663,0.001912203484826006,1.6391891819520685,65,False
terpenic,tropical,557,6512,316,6753,0.04679401747371539,11.493731776496588,1,True
terpenic,sour,557,1912,103,2366,0.04353338968723584,12.759618923852377,2,True
terpenic,aldehydic,557,3556,135,3978,0.033936651583710405,8.992084584579532,3,True
terpenic,fruity,557,43222,409,43370,0.009430481899930827,2.241335223343189,4,True
terpenic,sweet,557,60625,469,60713,0.007724869467824025,1.8323543282311352,5,True
terpenic,fresh,557,33478,211,33824,0.006238174077578051,1.4928333116858115,6,True
terpenic,fresh spicy,557,47271,274,47554,0.0057618707153972324,1.3729165501168688,7,True
terpenic,citrus,557,59969,342,60184,0.005682573441446232,1.3507894698317051,8,True
terpenic,vanilla,557,34562,138,34981,0.003944998713587376,0.9457330967261292,9,True
terpenic,woody,557,81432,180,81809,0.002200246916598418,0.5235591705597278,10,True
terpenic,aromatic,557,54606,121,55042,0.0021983212819301624,0.5248477899884211,11,False
terpenic,floral,557,46586,100,47043,0.002125714771591948,0.5084320799407994,12,False
terpenic,powdery,557,62885,107,63335,0.0016894292255466962,0.4030185904023317,13,False
tobacco,leather,4372,10809,1285,13896,0.09247265400115141,3.5874100460317497,1,True
tobacco,whiskey,4372,808,429,4751,0.09029677962534204,16.021727487250097,2,True
tobacco,metallic,4372,2235,487,6120,0.0795751633986928,6.575288954931832,3,True
tobacco,warm spicy,4372,45319,2634,47057,0.05597466901842446,1.7538759042410488,4,True
tobacco,sweet,4372,60625,3233,61764,0.05234440774561233,1.6092271908395506,5,True
tobacco,smoky,4372,7407,578,11201,0.05160253548790287,2.3547722160400433,6,True
tobacco,oud,4372,8298,588,12082,0.04866743916570104,2.1382934456367644,7,True
tobacco,cinnamon,4372,4259,387,8244,0.04694323144104803,2.741995477205904,8,True
tobacco,honey,4372,3467,321,7518,0.0426975259377494,2.7939240746170073,9,True
tobacco,amber,4372,45478,1902,47948,0.03966797363810795,1.2620383856312576,10,True
tobacco,rum,4372,1166,199,5339,0.037272897546356994,5.150126957921845,11,False
tobacco,woody,4372,81432,2756,83048,0.03318562758886427,1.0212863350778612,12,False
tobacco,vanilla,4372,34562,1236,37698,0.03278688524590164,1.0791529792806944,13,False
tobacco,cacao,4372,2035,193,6214,0.03105889925973608,2.8619121908234444,14,False
tobacco,animalic,4372,18242,649,21965,0.029547006601411335,1.0735830708679979,15,False
tobacco,aromatic,4372,54606,1600,57378,0.02788525218724947,0.8841847641219497,16,False
tobacco,coffee,4372,1815,160,6027,0.02654720424755268,2.6601538969500376,17,False
tobacco,balsamic,4372,18162,577,21957,0.026278635514869975,0.9586841583217748,18,False
tobacco,fresh spicy,4372,47271,1299,50344,0.025802478944859368,0.8292352790995866,19,False
tobacco,patchouli,4372,14822,476,18718,0.025430067314884067,0.9690887522479319,20,False
tobacco,earthy,4372,19049,570,22851,0.02494420375475909,0.9029549497643122,21,False
tobacco,herbal,4372,8607,310,12669,0.024469176730602258,1.08685923530189,22,False
tobacco,lavender,4372,8336,255,12453,0.020476993495543244,0.9230939054671764,23,False
tobacco,fruity,4372,43222,949,46645,0.020345160252974594,0.6625593126031214,24,False
tobacco,powdery,4372,62885,1220,66037,0.018474491572906097,0.5854316186308807,25,False
tobacco,green,4372,29755,576,33551,0.01716789365443653,0.5841520941916164,26,False
tobacco,mossy,4372,6173,176,10369,0.016973671520879544,0.8603591860134052,27,False
tobacco,citrus,4372,59969,995,63346,0.015707384838821708,0.5006793537441737,28,False
tobacco,musky,4372,41154,676,44850,0.015072463768115942,0.4956761831055121,29,False
tobacco,soft spicy,4372,13661,255,17778,0.014343570705366182,0.5632758067472646,30,False
tobacco,rose,4372,25617,423,29566,0.01430697422715281,0.4982823548849169,31,False
tobacco,floral,4372,46586,666,50292,0.013242662848962061,0.43140206138837794,32,False
tobacco,iris,4372,7451,138,11685,0.011810012836970476,0.5588920502022178,33,False
tobacco,white floral,4372,39497,483,43386,0.011132623426911906,0.36901704765421517,34,False
tobacco,yellow floral,4372,6986,121,11237,0.01076799857613242,0.5226611241041749,35,False
tobacco,fresh,4372,33478,284,37566,0.0075600276846084224,0.25598955428226494,36,False
tropical,coconut,6512,3269,1317,8464,0.15560018903591682,8.162064547235854,1,True
tropical,fruity,6512,43222,5314,44420,0.11963079693831608,2.4908401735307013,2,True
tropical,lactonic,6512,7015,1416,12111,0.11691850383948477,4.089448549177701,3,True
tropical,fresh,6512,33478,3149,36841,0.08547542140549931,1.9056464324438815,4,True
tropical,sweet,6512,60625,5243,61894,0.08470934177787831,1.7520934927429772,5,True
tropical,vanilla,6512,34562,2238,38836,0.05762694407251004,1.3118687500595376,6,True
tropical,floral,6512,46586,2816,50282,0.05600413666918579,1.2246342422790282,7,True
tropical,terpenic,6512,557,316,6753,0.04679401747371539,11.493731776496588,8,True
tropical,citrus,6512,59969,2686,63795,0.04210361313582569,0.9074200519572295,9,True
tropical,aquatic,6512,8872,615,14769,0.041641275644931953,1.4043739116298855,10,True
tropical,white floral,6512,39497,1836,44173,0.0415638512213343,0.9417545723467692,11,False
tropical,nutty,6512,3619,390,9741,0.04003695719125346,2.183258675038172,12,False
tropical,musky,6512,41154,1684,45982,0.03662302640163542,0.8290089218431542,13,False
tropical,powdery,6512,62885,2448,66949,0.0365651466041315,0.7886667269667985,14,False
tropical,rose,6512,25617,1043,31086,0.03355208132278196,0.8248694336790132,15,False
tropical,sour,6512,1912,271,8153,0.033239298417760334,2.8715115898039536,16,False
tropical,woody,6512,81432,2594,85350,0.030392501464557704,0.6453629675612435,17,False
tropical,caramel,6512,4008,264,10256,0.02574102964118565,1.3344594594594594,18,False
tropical,green,6512,29755,818,35449,0.023075404101667182,0.5569580938846609,19,False
tropical,amber,6512,45478,1153,50837,0.022680331254794735,0.5136379695644615,20,False
tropical,ozonic,6512,5777,269,12020,0.02237936772046589,0.9433635308873322,21,False
tropical,yellow floral,6512,6986,290,13208,0.021956390066626287,0.8410050181092266,22,False
tropical,marine,6512,4326,200,10638,0.018800526414739612,0.9366398929505726,23,False
tropical,fresh spicy,6512,47271,963,52820,0.018231730405149565,0.4127248971207212,24,False
tropical,aromatic,6512,54606,971,60147,0.016143781069712537,0.360253356387023,25,False
tropical,soft spicy,6512,13661,317,19856,0.01596494762288477,0.47011698414414177,26,False
tropical,tuberose,6512,3931,162,10281,0.015757222060110883,0.8349128423536971,27,False
tropical,animalic,6512,18242,369,24385,0.015132253434488416,0.4098105035844867,28,False
tropical,patchouli,6512,14822,304,21030,0.014455539705183072,0.41552383948821675,29,False
tropical,salty,6512,2520,127,8905,0.014261650758001123,1.0210155366405367,30,False
tropical,warm spicy,6512,45319,721,51110,0.014106828409313247,0.32231767156688274,31,False
tropical,oud,6512,8298,181,14629,0.012372684394011894,0.4419104941068065,32,False
tropical,violet,6512,7614,171,13955,0.012253672518810462,0.45500106005425156,33,False
tropical,aldehydic,6512,3556,107,9961,0.010741893384198373,0.6096087555241099,34,False
tropical,balsamic,6512,18162,251,24423,0.010277197723457396,0.279987872591936,35,False
tropical,leather,6512,10809,175,17146,0.010206462148606089,0.3280059353123466,36,False
tropical,mossy,6512,6173,118,12567,0.009389671361502348,0.38727093218426445,37,False
tropical,earthy,6512,19049,224,25337,0.00884082566996882,0.23823469358668056,38,False
tropical,iris,6512,7451,118,13845,0.008522932466594439,0.32084598904488854,39,False
tropical,smoky,6512,7407,102,13817,0.007382210320619527,0.27898894697193605,40,False
tuberose,white floral,3931,39497,3683,39745,0.09266574411875708,3.1295228544482354,1,True
tuberose,animalic,3931,18242,1849,20324,0.09097618579019878,3.4017702473243987,2,True
tuberose,yellow floral,3931,6986,775,10142,0.07641490830211004,3.7231766290876624,3,True
tuberose,green,3931,29755,1267,32419,0.03908201980320183,1.4290820980515813,4,True
tuberose,sweet,3931,60625,1878,62678,0.02996266632630269,1.0396432900523724,5,True
tuberose,vanilla,3931,34562,1096,37397,0.029307163676230714,1.0642709474385939,6,True
tuberose,lactonic,3931,7015,299,10647,0.028083028083028084,1.430487382762489,7,True
tuberose,floral,3931,46586,1343,49174,0.02731118070525074,0.9675225790684177,8,True
tuberose,citrus,3931,59969,1648,62252,0.02647304504272955,0.9222972613693197,9,True
tuberose,musky,3931,41154,1143,43942,0.02601156069364162,0.9321261582979972,10,True
tuberose,coconut,3931,3269,182,7018,0.025933314334568254,1.8685167098182405,11,False
tuberose,fruity,3931,43222,1151,46002,0.025020651276031477,0.8937395631065476,12,False
tuberose,powdery,3931,62885,1598,65218,0.024502437977245547,0.8528452370133632,13,False
tuberose,woody,3931,81432,2014,83349,0.024163457270033235,0.8300512032781614,14,False
tuberose,amber,3931,45478,1100,48309,0.022770084249311724,0.8117678487262059,15,False
tuberose,patchouli,3931,14822,346,18407,0.018797196718639646,0.7834473366146242,16,False
tuberose,rose,3931,25617,540,29008,0.018615554329840044,0.7074667121322137,17,False
tuberose,iris,3931,7451,188,11194,0.016794711452563872,0.8468057620309212,18,False
tuberose,warm spicy,3931,45319,765,48485,0.015778075693513458,0.5665283343258266,19,False
tuberose,tropical,3931,6512,162,10281,0.015757222060110883,0.8349128423536971,20,False
tuberose,fresh,3931,33478,566,36843,0.015362484053958689,0.5674106000411027,21,False
tuberose,almond,3931,3438,110,7259,0.015153602424576388,1.073809721476742,22,False
tuberose,soft spicy,3931,13661,252,17340,0.01453287197231834,0.6190968125946682,23,False
tuberose,aromatic,3931,54606,666,57871,0.011508354789099895,0.40933076114563965,24,False
tuberose,violet,3931,7614,129,11416,0.011299929922915206,0.5686137487097668,25,False
tuberose,fresh spicy,3931,47271,571,50631,0.011277675732258893,0.40539821966793965,26,False
tuberose,earthy,3931,19049,256,22724,0.011265622249603943,0.4510329831410296,27,False
tuberose,aquatic,3931,8872,140,12663,0.01105583195135434,0.5295988350901564,28,False
tuberose,leather,3931,10809,137,14603,0.009381633910840239,0.42537853276635995,29,False
tuberose,balsamic,3931,18162,178,21915,0.0081222906684919,0.3289249744190132,30,False
vanilla,sweet,34562,60625,24872,70315,0.3537225343098912,1.5660428967634439,1,True
vanilla,powdery,34562,62885,22600,74847,0.3019493099255815,1.3718482401401981,2,True
vanilla,amber,34562,45478,14139,65901,0.21454909637183048,1.1867576330613403,3,True
vanilla,warm spicy,34562,45319,13021,66860,0.19475022434938677,1.0967527126425693,4,True
vanilla,fruity,34562,43222,12397,65387,0.1895942618563323,1.0948545782950374,5,True
vanilla,woody,34562,81432,18416,97578,0.18873106642890816,0.8632665269114709,6,True
vanilla,white floral,34562,39497,10411,63648,0.16357151835093012,1.0061738663326771,7,True
vanilla,citrus,34562,59969,12842,81689,0.15720598856639204,0.8174299676189487,8,True
vanilla,balsamic,34562,18162,7046,45678,0.15425368886553703,1.4808929447929562,9,True
vanilla,musky,34562,41154,9237,66479,0.13894613336542366,0.8567686896538144,10,True
vanilla,floral,34562,46586,9608,71540,0.1343024881185351,0.7872674009628086,11,False
vanilla,aromatic,34562,54606,9484,79684,0.1190201295115707,0.6629730538673471,12,False
vanilla,rose,34562,25617,5559,54620,0.1017759062614427,0.8283485232514322,13,False
vanilla,fresh spicy,34562,47271,7128,74705,0.0954153001807108,0.5755957755451014,14,False
vanilla,soft spicy,34562,13661,4065,44158,0.09205579962860637,1.1358546365846205,15,False
vanilla,lactonic,34562,7015,3454,38123,0.09060147417569446,1.879487122484192,16,False
vanilla,fresh,34562,33478,5070,62970,0.08051453072891854,0.5780869305093332,17,False
vanilla,patchouli,34562,14822,3574,45810,0.07801790002182929,0.920433540256672,18,False
vanilla,caramel,34562,4008,2505,36065,0.06945792319423263,2.3857487992593023,19,False
vanilla,almond,34562,3438,2231,35769,0.062372445413626326,2.477070655566028,20,False
vanilla,coconut,34562,3269,2190,35641,0.06144608737128588,2.557254142736187,21,False
vanilla,tropical,34562,6512,2238,38836,0.05762694407251004,1.3118687500595376,22,False
vanilla,animalic,34562,18242,2825,49979,0.05652373997078773,0.591140476518586,23,False
vanilla,nutty,34562,3619,2023,36158,0.05594889097848332,2.133791575971956,24,False
vanilla,cinnamon,34562,4259,1947,36874,0.05280143190323806,1.7450304436376094,25,False
vanilla,green,34562,29755,3195,61122,0.052272504171983904,0.4098789400710318,26,False
vanilla,iris,34562,7451,1927,40086,0.048071645961183455,0.9872152325696256,27,False
vanilla,yellow floral,34562,6986,1801,39747,0.04531159584371147,0.9840786916612662,28,False
vanilla,lavender,34562,8336,1818,41080,0.04425511197663096,0.8324935349430732,29,False
vanilla,earthy,34562,19049,2095,51516,0.040666977249786476,0.4198136372049546,30,False
vanilla,leather,34562,10809,1765,43606,0.040476081273219285,0.6233097057182228,31,False
vanilla,violet,34562,7614,1628,40548,0.04014994574331656,0.8161805190846638,32,False
vanilla,oud,34562,8298,1564,41296,0.03787291747384735,0.7194622553948515,33,False
vanilla,tobacco,34562,4372,1236,37698,0.03278688524590164,1.0791529792806944,34,False
vanilla,honey,34562,3467,1116,36913,0.030233251158128572,1.2287260040257888,35,False
vanilla,cacao,34562,2035,1046,35551,0.029422519760344296,1.9620585702409672,36,False
vanilla,tuberose,34562,3931,1096,37397,0.029307163676230714,1.0642709474385939,37,False
vanilla,smoky,34562,7407,1093,40876,0.02673940698698503,0.5632776427898836,38,False
vanilla,coffee,34562,1815,888,35489,0.02502183775254304,1.867587820378852,39,False
vanilla,chocolate,34562,1554,807,35309,0.022855362655413634,1.9822901220100457,40,False
vanilla,aquatic,34562,8872,956,42478,0.0225057676915109,0.4113211635873567,41,False
vanilla,cherry,34562,1803,764,35601,0.0214600713463105,1.6174926967357577,42,False
vanilla,herbal,34562,8607,705,42464,0.016602298417483046,0.3126669740402571,43,False
vanilla,rum,34562,1166,565,35163,0.01606802605010949,1.849671453285085,44,False
vanilla,ozonic,34562,5777,576,39763,0.014485828534064332,0.38059651954256063,45,False
vanilla,aldehydic,34562,3556,496,37622,0.013183775450534263,0.5324325779224359,46,False
vanilla,mossy,34562,6173,509,40226,0.012653507681598966,0.31475033567419014,47,False
vanilla,anis,34562,1418,406,35574,0.011412829594647777,1.0929354160781684,48,False
vanilla,metallic,34562,2235,377,36420,0.010351455244371225,0.6438853135182152,49,False
vanilla,marine,34562,4326,374,38514,0.009710754530819961,0.3300120391763214,50,False
vanilla,savory,34562,654,318,34898,0.009112270044128604,1.8560687906164113,51,False
vanilla,salty,34562,2520,304,36778,0.008265811082712491,0.46048738728560495,52,False
vanilla,sour,34562,1912,261,36213,0.00720735647419435,0.5210714950683497,53,False
vanilla,whiskey,34562,808,220,35150,0.006258890469416785,1.039336110568409,54,False
vanilla,soapy,34562,1720,190,36092,0.005264324504045218,0.4216672296365278,55,False
vanilla,terpenic,34562,557,138,34981,0.003944998713587376,0.9457330967261292,56,False
vanilla,conifer,34562,1828,129,36261,0.0035575411599238853,0.2693755755837636,57,False
violet,iris,7614,7451,2449,12616,0.19411857958148382,5.695146650613621,1,True
violet,powdery,7614,62885,7239,63260,0.11443250079038887,1.994629332327833,2,True
violet,floral,7614,46586,4104,50096,0.08192270839987224,1.5264501282307745,3,True
violet,earthy,7614,19049,1726,24937,0.06921442033925493,1.569998724343864,4,True
violet,rose,7614,25617,1910,31321,0.06098145014526995,1.29192049798573,5,True
violet,woody,7614,81432,4888,84158,0.05808122816606859,1.0400800971256485,6,True
violet,fresh,7614,33478,2223,38869,0.05719210682034526,1.15056364597505,7,True
violet,musky,7614,41154,2530,46238,0.05471689951987543,1.0652196222000283,8,True
violet,fruity,7614,43222,2342,48494,0.048294634387759314,0.9388856940405912,9,True
violet,white floral,7614,39497,2025,45086,0.044914164042052965,0.8883653431259794,10,True
violet,citrus,7614,59969,2643,64940,0.04069910686787804,0.7636617637263361,11,False
violet,vanilla,7614,34562,1628,40548,0.04014994574331656,0.8161805190846638,12,False
violet,sweet,7614,60625,2606,65633,0.03970563588438743,0.7448234641016683,13,False
violet,amber,7614,45478,1935,51157,0.037824735617804014,0.7372423961623509,14,False
violet,leather,7614,10809,659,17764,0.03709750056293627,1.0564053396726982,15,False
violet,aromatic,7614,54606,1845,60375,0.030559006211180125,0.5854458013386071,16,False
violet,green,7614,29755,1062,36307,0.02925055774368579,0.6184366971718999,17,False
violet,warm spicy,7614,45319,1433,51500,0.0278252427184466,0.5478940222332963,18,False
violet,ozonic,7614,5777,342,13049,0.02620890489692697,1.0257804753585895,19,False
violet,yellow floral,7614,6986,366,14234,0.0257130813545033,0.9077854008140113,20,False
violet,aquatic,7614,8872,402,16084,0.024993782641134048,0.7851184981962182,21,False
violet,animalic,7614,18242,624,25232,0.024730500951173115,0.592710782942817,22,False
violet,fresh spicy,7614,47271,1323,53562,0.024700347261117958,0.4849486385352242,23,False
violet,soft spicy,7614,13661,489,20786,0.023525449821995573,0.6202361251211294,24,False
violet,patchouli,7614,14822,502,21934,0.02288684234521747,0.5868506611173013,25,False
violet,lavender,7614,8336,317,15633,0.020277617859655855,0.6589193270604156,26,False
violet,balsamic,7614,18162,415,25361,0.016363708055676038,0.3959269964650226,27,False
violet,smoky,7614,7407,235,14786,0.015893412687677532,0.5497385689546258,28,False
violet,mossy,7614,6173,210,13577,0.015467334462694262,0.5894591421474106,29,False
violet,aldehydic,7614,3556,170,11000,0.015454545454545455,0.8283575959624432,30,False
violet,almond,7614,3438,163,10889,0.014969235007806043,0.8215091822066849,31,False
violet,oud,7614,8298,223,15689,0.014213780355663204,0.46565269682777277,32,False
violet,tropical,7614,6512,171,13955,0.012253672518810462,0.45500106005425156,33,False
violet,caramel,7614,4008,139,11483,0.012104850648785161,0.600921548025567,34,False
violet,tuberose,7614,3931,129,11416,0.011299929922915206,0.5686137487097668,35,False
violet,herbal,7614,8607,150,16071,0.009333582228859437,0.3019744132247809,36,False
violet,marine,7614,4326,110,11830,0.009298393913778529,0.4405922564475664,37,False
violet,lactonic,7614,7015,119,14510,0.008201240523776706,0.2939341023335301,38,False
warm spicy,woody,45319,81432,34582,92169,0.37520207445019477,1.2362840018801475,1,True
warm spicy,amber,45319,45478,22361,68436,0.3267432345549126,1.4313739479479097,2,True
warm spicy,aromatic,45319,54606,21373,78552,0.2720872797637234,1.1394318769826797,3,True
warm spicy,fresh spicy,45319,47271,18101,74489,0.24300232249056908,1.1147334232150943,4,True
warm spicy,balsamic,45319,18162,11541,51940,0.22219869079707355,1.8498776864337236,5,True
warm spicy,powdery,45319,62885,19629,88575,0.22160880609652836,0.9086870816764779,6,True
warm spicy,sweet,45319,60625,17404,88540,0.1965665236051502,0.8357195605129548,7,True
warm spicy,vanilla,45319,34562,13021,66860,0.19475022434938677,1.0967527126425693,8,True
warm spicy,patchouli,45319,14822,9630,50511,0.19065154124844094,1.8913971155684808,9,True
warm spicy,citrus,45319,59969,16070,89218,0.18012060346566836,0.7801036574237349,10,True
warm spicy,earthy,45319,19049,8407,55961,0.15022962420256963,1.2847898879942692,11,False
warm spicy,musky,45319,41154,10149,76324,0.13297259053508725,0.7179173406630867,12,False
warm spicy,rose,45319,25617,7695,63241,0.1216773928306004,0.8744673524753896,13,False
warm spicy,leather,45319,10809,5932,50196,0.11817674715116742,1.597639795137673,14,False
warm spicy,fruity,45319,43222,9059,79482,0.1139754913062077,0.6101528509345209,15,False
warm spicy,floral,45319,46586,9201,82704,0.11125217643644805,0.574966911696454,16,False
warm spicy,white floral,45319,39497,8158,76658,0.10642072582117978,0.60128841334261,17,False
warm spicy,oud,45319,8298,4952,48665,0.10175690948320149,1.7372825191087622,18,False
warm spicy,smoky,45319,7407,4368,48358,0.09032631622482319,1.7167360586482336,19,False
warm spicy,cinnamon,45319,4259,4095,45483,0.09003363894202229,2.7990426126454566,20,False
warm spicy,animalic,45319,18242,5139,58422,0.08796343843072815,0.8201049070703578,21,False
warm spicy,green,45319,29755,5526,69548,0.07945591533904642,0.5406474639723159,22,False
warm spicy,fresh,45319,33478,5060,73737,0.06862226561970246,0.44000160027473745,23,False
warm spicy,soft spicy,45319,13661,3657,55323,0.06610270592701047,0.7793018607268296,24,False
warm spicy,lavender,45319,8336,3013,50642,0.05949607045535327,1.0522154391651182,25,False
warm spicy,tobacco,45319,4372,2634,47057,0.05597466901842446,1.7538759042410488,26,False
warm spicy,herbal,45319,8607,2634,51292,0.05135303751072292,0.8908964160964175,27,False
warm spicy,metallic,45319,2235,1972,45582,0.04326269141327717,2.56857722435237,28,False
warm spicy,cacao,45319,2035,1919,45435,0.04223616154946627,2.7451988315643736,29,False
warm spicy,iris,45319,7451,1940,50830,0.03816643714341924,0.7579671968469485,30,False
warm spicy,coffee,45319,1815,1654,45480,0.03636763412489006,2.6529075764535905,31,False
warm spicy,mossy,45319,6173,1686,49806,0.03385134321166124,0.7951050970329177,32,False
