query_id,query_text,raw_response,parsed_prediction,api_status,parse_status,validation_status,attempts,latency_seconds,attempt_latencies,prompt_tokens,completion_tokens,total_tokens,first_attempt_success,final_error_type,attempt_log,model_name,prompt_version,run_timestamp
UQ0152,패출리 들어간 향은 싫어. 그거 뺀 걸로 추천 좀.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""Patchouli""
  ],
  ""additional_requirements"": [
    ""패출리 들어간 향은 싫음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""Patchouli""],""additional_requirements"":[""패출리 들어간 향은 싫음""]}",success,success,success,1,2.3038745000958443,[2.3026296000462025],642.0,89.0,731.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.3026296000462025,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0153,인센스나 절 냄새 나는 향수 개극혐이니까 그거 말고 다양한 종류로 추천 좀.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""incense"", ""incense/절 냄새""],
  ""additional_requirements"": [""다양한 종류로 추천 요청""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""incense"",""incense/절 냄새""],""additional_requirements"":[""다양한 종류로 추천 요청""]}",success,success,success,1,1.4344079999718815,[1.4334225999191403],648.0,87.0,735.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4334225999191403,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0154,"과일 향수 추천하는데 복숭아, 체리는 빼고 해줘. 그거 싫어.","{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""Peach"",
    ""Cherry""
  ],
  ""additional_requirements"": [
    ""Fruity perfume preference"",
    ""Recommend fruity scents but exclude peach and cherry""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""Peach"",""Cherry""],""additional_requirements"":[""Fruity perfume preference"",""Recommend fruity scents but exclude peach and cherry""]}",success,success,success,1,1.807172100059688,[1.806281000142917],647.0,99.0,746.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.806281000142917,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0155,딥티크 탐다오랑 오르페옹 중에 출근용으로 뭐가 더 나아?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""딥티크 탐다오 vs 딥티크 오르페옹 중 출근용으로 더 나은 것 문의""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[""day""],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""딥티크 탐다오 vs 딥티크 오르페옹 중 출근용으로 더 나은 것 문의""]}",success,success,success,1,1.6547779999673367,[1.6535203999374062],646.0,97.0,743.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6535203999374062,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0156,블루 드 샤넬보다 덜 흔한 느낌으로 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""블루 드 샤넬보다 덜 흔한 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""블루 드 샤넬보다 덜 흔한 느낌""]}",success,success,success,1,1.4826925999950618,[1.481888399925083],639.0,85.0,724.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.481888399925083,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0157,지금 쓰는 향수보가 조말론인데 조금 더 성숙한 느낌으로 바꾸고 싶어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""현재 사용하는 향수: 조말론"",
    ""더 성숙한 느낌으로 바꾸고 싶음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""현재 사용하는 향수: 조말론"",""더 성숙한 느낌으로 바꾸고 싶음""]}",success,success,success,1,1.8944103000685573,[1.893089700024575],646.0,94.0,740.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.893089700024575,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0158,새벽 바닷가 같은 느낌인데 소금 냄새가 너무 강하진 않았으면 좋겠어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""새벽 바닷가 같은 느낌"",
    ""소금 냄새가 너무 강하지 않았으면 좋겠음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""새벽 바닷가 같은 느낌"",""소금 냄새가 너무 강하지 않았으면 좋겠음""]}",success,success,success,1,1.5608749000821263,[1.5597869998309761],645.0,96.0,741.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5597869998309761,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0159,비 오는 숲 같은데 흙냄새보다는 젖은 나무 냄새가 강했으면 좋겠어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""earthy smell""
  ],
  ""additional_requirements"": [
    ""wet wood smell more than earthy smell"",
    ""rainy forest-like atmosphere""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""earthy smell""],""additional_requirements"":[""wet wood smell more than earthy smell"",""rainy forest-like atmosphere""]}",success,success,success,1,2.1110232998616993,[2.1101361999753863],650.0,95.0,745.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.1101361999753863,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0160,차가운 금속같은 이미지인데 향 자체는 너무 날카롭지 않았으면 좋겠어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""차가운 금속같은 이미지"",
    ""향 자체는 너무 날카롭지 않았으면 좋겠음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""차가운 금속같은 이미지"",""향 자체는 너무 날카롭지 않았으면 좋겠음""]}",success,success,success,1,2.1300290999934077,[2.128739299951121],644.0,96.0,740.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.128739299951121,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0161,햇빛 받은 흰 셔츠 같은 느낌하고 싶은데 시트러스는 싫어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""citrus""
  ],
  ""additional_requirements"": [
    ""햇빛 받은 흰 셔츠 같은 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""citrus""],""additional_requirements"":[""햇빛 받은 흰 셔츠 같은 느낌""]}",success,success,success,1,1.6572373998351395,[1.6563375000841916],643.0,91.0,734.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6563375000841916,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0162,호텔 침구 같은 깨끗함! 근데 세제 냄새처럼 인위적이면 싫어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""soapy/detergent-like 인위적인 냄새""
  ],
  ""additional_requirements"": [
    ""호텔 침구 같은 깨끗한 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""soapy/detergent-like 인위적인 냄새""],""additional_requirements"":[""호텔 침구 같은 깨끗한 느낌""]}",success,success,success,1,2.20158619992435,[2.2003093000967056],646.0,99.0,745.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.2003093000967056,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0163,"나 꿀 같은 향은 좋아하는데, 너무 냄새가 강하지는 않았으면 좋겠어. 그런 향수 있을까?","{
  ""scent_preference"": [""Honey""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"":[""Honey""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":""LOW"",""longevity"":""""},""avoid"":[],""additional_requirements"":[]}",success,success,success,1,1.6231033999938518,[1.6223961000796407],651.0,71.0,722.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6223961000796407,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0164,장미 꽃 향기는 좋은데 인위적인 향기는 아니었으면 좋겠음. 추천 좀,"{
  ""scent_preference"": [
    ""Rose""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""인위적인 향""
  ],
  ""additional_requirements"": [
    ""장미 꽃 향기는 좋지만 인위적인 향처럼 느껴지지 않았으면 좋겠음""
  ]
}","{""scent_preference"":[""Rose""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""인위적인 향""],""additional_requirements"":[""장미 꽃 향기는 좋지만 인위적인 향처럼 느껴지지 않았으면 좋겠음""]}",success,success,success,1,1.6627682999242097,[1.6617525999899954],642.0,108.0,750.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6617525999899954,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0165,사과랑 자스민 냄새 같이 나는 향수 없나? 있으면 좋겠는데.,"{
  ""scent_preference"": [""Apple"", ""Jasmine""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"":[""Apple"",""Jasmine""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[]}",success,success,success,1,1.7478177000302821,[1.746886800043285],643.0,73.0,716.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.746886800043285,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0166,카라멜 향기 달달하게 났으면 좋겠어. 초코 향이면 안돼!!,"{
  ""scent_preference"": [""Caramel"", ""Sweet""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""Chocolate""],
  ""additional_requirements"": []
}","{""scent_preference"":[""Caramel"",""Sweet""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""Chocolate""],""additional_requirements"":[]}",success,success,success,1,1.5207788001280278,[1.5197228998877108],643.0,75.0,718.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5197228998877108,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0167,머스크말고 화이트 머스크 향이 나는 향수로 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""musk""
  ],
  ""additional_requirements"": [
    ""화이트 머스크 향이 나는 향수로 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""musk""],""additional_requirements"":[""화이트 머스크 향이 나는 향수로 추천""]}",success,success,success,1,1.898988800123334,[1.8981842999346554],639.0,89.0,728.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8981842999346554,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0168,바질 냄새 싫어. 바질 냄새 안나는 그린 계열 향수 추천 해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""Basil""
  ],
  ""additional_requirements"": [
    ""바질 냄새 안 나는 그린 계열 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""Basil""],""additional_requirements"":[""바질 냄새 안 나는 그린 계열 향수 추천""]}",success,success,success,1,1.6919076999183744,[1.6909878000151366],647.0,93.0,740.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6909878000151366,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0169,"딸기 향기가 났으면 좋겠어. 달달한 거 말고, 진짜 싱싱한 딸기 향기 나는 향수 추천해줘.","{
  ""scent_preference"": [""Strawberry""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""sweet""],
  ""additional_requirements"": [""진짜 싱싱한 딸기 향기"", ""달달한 것보다는 싱싱한 쪽을 원함""]
}","{""scent_preference"":[""Strawberry""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[""sweet""],""additional_requirements"":[""진짜 싱싱한 딸기 향기"",""달달한 것보다는 싱싱한 쪽을 원함""]}",success,success,success,1,1.6060726998839527,[1.6050970000214875],658.0,102.0,760.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6050970000214875,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0170,청량한데 남자 향수 냄새는 안났으면 좋겠음. 뭔말인지 알지?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""청량한 느낌을 원함"",
    ""남자 향수 냄새는 안났으면 좋겠음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""청량한 느낌을 원함"",""남자 향수 냄새는 안났으면 좋겠음""]}",success,success,success,1,1.746249900199473,[1.7451140000484884],647.0,96.0,743.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.7451140000484884,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0171,처음에는 상쾌한데 시간이 지나면 포근하게 남는 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""처음에는 상쾌한데 시간이 지나면 포근하게 남는 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""처음에는 상쾌한데 시간이 지나면 포근하게 남는 향""]}",success,success,success,1,1.4699013999197632,[1.4690304000396281],644.0,90.0,734.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4690304000396281,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0172,오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수가 있을까?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수를 찾고 싶음""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수를 찾고 싶음""]}",success,success,success,1,1.7000462000723928,[1.6992375999689102],645.0,97.0,742.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6992375999689102,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0173,평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수""]}",success,success,success,1,1.5742850000970066,[1.5730808000080287],647.0,90.0,737.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5730808000080287,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0174,상대방 취향을 전혀 모르는데 선물하기 실패 확률 낮은 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""상대방 취향을 전혀 모름"",
    ""선물하기 실패 확률 낮은 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""상대방 취향을 전혀 모름"",""선물하기 실패 확률 낮은 향수 추천""]}",success,success,success,1,2.1160854999907315,[2.115090300096199],645.0,96.0,741.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.115090300096199,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0175,미니멀하게 옷 입는 사람한테 어울리는 담백한 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""미니멀하게 옷 입는 사람에게 어울리는"",
    ""담백한 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""미니멀하게 옷 입는 사람에게 어울리는"",""담백한 향수""]}",success,success,success,1,1.9181472000200301,[1.9172070000786334],644.0,93.0,737.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.9172070000786334,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0176,실내에서만 있는 직업인데 답답하지 않은 향 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""실내에서만 있는 직업"",
    ""답답하지 않은 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""실내에서만 있는 직업"",""답답하지 않은 향""]}",success,success,success,1,1.531060199951753,[1.5302043000701815],638.0,87.0,725.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5302043000701815,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0177,파우더리하고 장미느낌이 나는 옛날 향수는 어떤 있어?,"{
  ""scent_preference"": [""Rose"", ""Powdery""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""옛날 향수 느낌""]
}","{""scent_preference"":[""Rose"",""Powdery""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""옛날 향수 느낌""]}",success,success,success,1,1.725457699969411,[1.7245221000630409],641.0,81.0,722.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.7245221000630409,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0178,30대 남자의 정장차림에 어울리는 지속력 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""30대 남성"",
    ""정장차림에 어울리는 향수"",
    ""지속력 좋은 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""HIGH""},""avoid"":[],""additional_requirements"":[""30대 남성"",""정장차림에 어울리는 향수"",""지속력 좋은 향수 추천""]}",success,success,success,1,1.7317516999319196,[1.7307851000223309],641.0,107.0,748.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.7307851000223309,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0179,이솝 휠이랑 레이어링하면 좋은 향수 가르쳐줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""Aesop Wh i l e(이솝 휠)과 레이어링해서 잘 어울리는 향수 추천 요청""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""Aesop Wh i l e(이솝 휠)과 레이어링해서 잘 어울리는 향수 추천 요청""]}",success,success,success,1,1.6470069999340922,[1.6460897999349982],640.0,100.0,740.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6460897999349982,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0180,플로럴인데 파우더리하지 않고 잔향 오래가는 거 추천해줘,"{
  ""scent_preference"": [
    ""floral""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [
    ""powdery""
  ],
  ""additional_requirements"": []
}","{""scent_preference"":[""floral""],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""HIGH""},""avoid"":[""powdery""],""additional_requirements"":[]}",success,success,success,1,1.9166273998562247,[1.9154131999239326],640.0,84.0,724.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.9154131999239326,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
