source_type,source_expression,target_type,target_feature,association_score,association_metric,support_count,evidence_level,evidence_description
NOTE,Precious Woods,ACCORD,citrus,0.4631268436578171,P(ACCORD|NOTE),314.0,B,46.3% of Precious Woods perfumes contain citrus accord; lift=1.019
NOTE,Precious Woods,ACCORD,coconut,0.032448377581120944,P(ACCORD|NOTE),22.0,B,3.2% of Precious Woods perfumes contain coconut accord; lift=1.310
NOTE,Precious Woods,ACCORD,iris,0.06489675516224189,P(ACCORD|NOTE),44.0,B,6.5% of Precious Woods perfumes contain iris accord; lift=1.149
NOTE,Precious Woods,ACCORD,marine,0.045722713864306784,P(ACCORD|NOTE),31.0,B,4.6% of Precious Woods perfumes contain marine accord; lift=1.394
NOTE,Precious Woods,ACCORD,powdery,0.4631268436578171,P(ACCORD|NOTE),314.0,B,46.3% of Precious Woods perfumes contain powdery accord; lift=0.972
NOTE,Precious Woods,ACCORD,sweet,0.45722713864306785,P(ACCORD|NOTE),310.0,B,45.7% of Precious Woods perfumes contain sweet accord; lift=0.995
NOTE,Precious Woods,ACCORD,tuberose,0.038348082595870206,P(ACCORD|NOTE),26.0,B,3.8% of Precious Woods perfumes contain tuberose accord; lift=1.287
NOTE,Precious Woods,ACCORD,woody,0.8480825958702065,P(ACCORD|NOTE),575.0,B,84.8% of Precious Woods perfumes contain woody accord; lift=1.374
NOTE,Priprioca,ACCORD,aromatic,0.8653846153846154,P(ACCORD|NOTE),45.0,B,86.5% of Priprioca perfumes contain aromatic accord; lift=2.091
NOTE,Priprioca,ACCORD,citrus,0.5,P(ACCORD|NOTE),26.0,B,50.0% of Priprioca perfumes contain citrus accord; lift=1.100
NOTE,Priprioca,ACCORD,earthy,0.5,P(ACCORD|NOTE),26.0,B,50.0% of Priprioca perfumes contain earthy accord; lift=3.463
NOTE,Priprioca,ACCORD,fresh spicy,0.4230769230769231,P(ACCORD|NOTE),22.0,B,42.3% of Priprioca perfumes contain fresh spicy accord; lift=1.181
NOTE,Priprioca,ACCORD,fruity,0.4423076923076923,P(ACCORD|NOTE),23.0,B,44.2% of Priprioca perfumes contain fruity accord; lift=1.350
NOTE,Priprioca,ACCORD,sweet,0.46153846153846156,P(ACCORD|NOTE),24.0,B,46.2% of Priprioca perfumes contain sweet accord; lift=1.004
NOTE,Priprioca,ACCORD,warm spicy,0.4230769230769231,P(ACCORD|NOTE),22.0,B,42.3% of Priprioca perfumes contain warm spicy accord; lift=1.232
NOTE,Priprioca,ACCORD,woody,0.6538461538461539,P(ACCORD|NOTE),34.0,B,65.4% of Priprioca perfumes contain woody accord; lift=1.059
NOTE,Pumpkin,ACCORD,caramel,0.14482758620689656,P(ACCORD|NOTE),21.0,B,14.5% of Pumpkin perfumes contain caramel accord; lift=4.767
NOTE,Pumpkin,ACCORD,cinnamon,0.22758620689655173,P(ACCORD|NOTE),33.0,B,22.8% of Pumpkin perfumes contain cinnamon accord; lift=7.050
NOTE,Pumpkin,ACCORD,fruity,0.6551724137931034,P(ACCORD|NOTE),95.0,B,65.5% of Pumpkin perfumes contain fruity accord; lift=2.000
NOTE,Pumpkin,ACCORD,lactonic,0.2827586206896552,P(ACCORD|NOTE),41.0,B,28.3% of Pumpkin perfumes contain lactonic accord; lift=5.318
NOTE,Pumpkin,ACCORD,powdery,0.3793103448275862,P(ACCORD|NOTE),55.0,B,37.9% of Pumpkin perfumes contain powdery accord; lift=0.796
NOTE,Pumpkin,ACCORD,sweet,0.9724137931034482,P(ACCORD|NOTE),141.0,B,97.2% of Pumpkin perfumes contain sweet accord; lift=2.116
NOTE,Pumpkin,ACCORD,vanilla,0.503448275862069,P(ACCORD|NOTE),73.0,B,50.3% of Pumpkin perfumes contain vanilla accord; lift=1.922
NOTE,Pumpkin,ACCORD,warm spicy,0.6206896551724138,P(ACCORD|NOTE),90.0,B,62.1% of Pumpkin perfumes contain warm spicy accord; lift=1.807
NOTE,Quince,ACCORD,aquatic,0.15522388059701492,P(ACCORD|NOTE),52.0,B,15.5% of Quince perfumes contain aquatic accord; lift=2.308
NOTE,Quince,ACCORD,floral,0.7402985074626866,P(ACCORD|NOTE),248.0,B,74.0% of Quince perfumes contain floral accord; lift=2.097
NOTE,Quince,ACCORD,fruity,0.8298507462686567,P(ACCORD|NOTE),278.0,B,83.0% of Quince perfumes contain fruity accord; lift=2.533
NOTE,Quince,ACCORD,iris,0.1253731343283582,P(ACCORD|NOTE),42.0,B,12.5% of Quince perfumes contain iris accord; lift=2.220
NOTE,Quince,ACCORD,powdery,0.5283582089552239,P(ACCORD|NOTE),177.0,B,52.8% of Quince perfumes contain powdery accord; lift=1.108
NOTE,Quince,ACCORD,sweet,0.8656716417910447,P(ACCORD|NOTE),290.0,B,86.6% of Quince perfumes contain sweet accord; lift=1.884
NOTE,Quince,ACCORD,tropical,0.1373134328358209,P(ACCORD|NOTE),46.0,B,13.7% of Quince perfumes contain tropical accord; lift=2.782
NOTE,Quince,ACCORD,woody,0.5880597014925373,P(ACCORD|NOTE),197.0,B,58.8% of Quince perfumes contain woody accord; lift=0.953
NOTE,Rain Notes,ACCORD,aquatic,0.9056603773584906,P(ACCORD|NOTE),144.0,B,90.6% of Rain Notes perfumes contain aquatic accord; lift=13.468
NOTE,Rain Notes,ACCORD,aromatic,0.41509433962264153,P(ACCORD|NOTE),66.0,B,41.5% of Rain Notes perfumes contain aromatic accord; lift=1.003
NOTE,Rain Notes,ACCORD,earthy,0.32075471698113206,P(ACCORD|NOTE),51.0,B,32.1% of Rain Notes perfumes contain earthy accord; lift=2.221
NOTE,Rain Notes,ACCORD,green,0.4779874213836478,P(ACCORD|NOTE),76.0,B,47.8% of Rain Notes perfumes contain green accord; lift=2.119
NOTE,Rain Notes,ACCORD,mossy,0.15723270440251572,P(ACCORD|NOTE),25.0,B,15.7% of Rain Notes perfumes contain mossy accord; lift=3.360
NOTE,Rain Notes,ACCORD,ozonic,0.7924528301886793,P(ACCORD|NOTE),126.0,B,79.2% of Rain Notes perfumes contain ozonic accord; lift=18.097
NOTE,Rain Notes,ACCORD,woody,0.5471698113207547,P(ACCORD|NOTE),87.0,B,54.7% of Rain Notes perfumes contain woody accord; lift=0.886
NOTE,Raisin,ACCORD,amber,0.59375,P(ACCORD|NOTE),38.0,B,59.4% of Raisin perfumes contain amber accord; lift=1.722
NOTE,Raisin,ACCORD,fruity,0.71875,P(ACCORD|NOTE),46.0,B,71.9% of Raisin perfumes contain fruity accord; lift=2.194
NOTE,Raisin,ACCORD,sweet,0.859375,P(ACCORD|NOTE),55.0,B,85.9% of Raisin perfumes contain sweet accord; lift=1.870
NOTE,Raisin,ACCORD,warm spicy,0.546875,P(ACCORD|NOTE),35.0,B,54.7% of Raisin perfumes contain warm spicy accord; lift=1.592
NOTE,Raisin,ACCORD,woody,0.6875,P(ACCORD|NOTE),44.0,B,68.8% of Raisin perfumes contain woody accord; lift=1.114
NOTE,Raspberry,ACCORD,caramel,0.062289292021191205,P(ACCORD|NOTE),388.0,B,6.2% of Raspberry perfumes contain caramel accord; lift=2.050
NOTE,Raspberry,ACCORD,cherry,0.03660298603307112,P(ACCORD|NOTE),228.0,B,3.7% of Raspberry perfumes contain cherry accord; lift=2.678
NOTE,Raspberry,ACCORD,fruity,0.868036602986033,P(ACCORD|NOTE),5407.0,B,86.8% of Raspberry perfumes contain fruity accord; lift=2.650
NOTE,Raspberry,ACCORD,powdery,0.5270508909937389,P(ACCORD|NOTE),3283.0,B,52.7% of Raspberry perfumes contain powdery accord; lift=1.106
NOTE,Raspberry,ACCORD,rose,0.4401990688714079,P(ACCORD|NOTE),2742.0,B,44.0% of Raspberry perfumes contain rose accord; lift=2.267
NOTE,Raspberry,ACCORD,sweet,0.8571199229410821,P(ACCORD|NOTE),5339.0,B,85.7% of Raspberry perfumes contain sweet accord; lift=1.865
NOTE,Raspberry,ACCORD,wine,0.0038529458982180125,P(ACCORD|NOTE),24.0,B,0.4% of Raspberry perfumes contain wine accord; lift=2.154
NOTE,Raspberry,ACCORD,woody,0.5504896452078986,P(ACCORD|NOTE),3429.0,B,55.0% of Raspberry perfumes contain woody accord; lift=0.892
NOTE,Raspberry Leaf,ACCORD,floral,0.5102040816326531,P(ACCORD|NOTE),50.0,B,51.0% of Raspberry Leaf perfumes contain floral accord; lift=1.445
NOTE,Raspberry Leaf,ACCORD,fruity,0.826530612244898,P(ACCORD|NOTE),81.0,B,82.7% of Raspberry Leaf perfumes contain fruity accord; lift=2.523
NOTE,Raspberry Leaf,ACCORD,green,0.2755102040816326,P(ACCORD|NOTE),27.0,B,27.6% of Raspberry Leaf perfumes contain green accord; lift=1.222
NOTE,Raspberry Leaf,ACCORD,rose,0.5306122448979592,P(ACCORD|NOTE),52.0,B,53.1% of Raspberry Leaf perfumes contain rose accord; lift=2.733
NOTE,Raspberry Leaf,ACCORD,sweet,0.8571428571428571,P(ACCORD|NOTE),84.0,B,85.7% of Raspberry Leaf perfumes contain sweet accord; lift=1.865
NOTE,Raspberry Leaf,ACCORD,woody,0.6020408163265306,P(ACCORD|NOTE),59.0,B,60.2% of Raspberry Leaf perfumes contain woody accord; lift=0.975
NOTE,Red Apple,ACCORD,caramel,0.04716981132075472,P(ACCORD|NOTE),50.0,B,4.7% of Red Apple perfumes contain caramel accord; lift=1.553
NOTE,Red Apple,ACCORD,cherry,0.031132075471698113,P(ACCORD|NOTE),33.0,B,3.1% of Red Apple perfumes contain cherry accord; lift=2.278
NOTE,Red Apple,ACCORD,fresh,0.5235849056603774,P(ACCORD|NOTE),555.0,B,52.4% of Red Apple perfumes contain fresh accord; lift=2.063
NOTE,Red Apple,ACCORD,fruity,0.8566037735849057,P(ACCORD|NOTE),908.0,B,85.7% of Red Apple perfumes contain fruity accord; lift=2.615
NOTE,Red Apple,ACCORD,powdery,0.539622641509434,P(ACCORD|NOTE),572.0,B,54.0% of Red Apple perfumes contain powdery accord; lift=1.132
NOTE,Red Apple,ACCORD,sweet,0.7632075471698113,P(ACCORD|NOTE),809.0,B,76.3% of Red Apple perfumes contain sweet accord; lift=1.661
NOTE,Red Apple,ACCORD,woody,0.5745283018867925,P(ACCORD|NOTE),609.0,B,57.5% of Red Apple perfumes contain woody accord; lift=0.931
NOTE,Red Berries,ACCORD,caramel,0.07465618860510806,P(ACCORD|NOTE),114.0,B,7.5% of Red Berries perfumes contain caramel accord; lift=2.457
NOTE,Red Berries,ACCORD,cherry,0.03470857891290111,P(ACCORD|NOTE),53.0,B,3.5% of Red Berries perfumes contain cherry accord; lift=2.540
NOTE,Red Berries,ACCORD,fresh,0.5415848068107401,P(ACCORD|NOTE),827.0,B,54.2% of Red Berries perfumes contain fresh accord; lift=2.134
NOTE,Red Berries,ACCORD,fruity,0.8631303208906352,P(ACCORD|NOTE),1318.0,B,86.3% of Red Berries perfumes contain fruity accord; lift=2.635
NOTE,Red Berries,ACCORD,powdery,0.47871643745907005,P(ACCORD|NOTE),731.0,B,47.9% of Red Berries perfumes contain powdery accord; lift=1.004
NOTE,Red Berries,ACCORD,sour,0.1807465618860511,P(ACCORD|NOTE),276.0,B,18.1% of Red Berries perfumes contain sour accord; lift=12.472
NOTE,Red Berries,ACCORD,sweet,0.8244924688932548,P(ACCORD|NOTE),1259.0,B,82.4% of Red Berries perfumes contain sweet accord; lift=1.794
NOTE,Red Berries,ACCORD,woody,0.5481335952848723,P(ACCORD|NOTE),837.0,B,54.8% of Red Berries perfumes contain woody accord; lift=0.888
NOTE,Red Cedar,ACCORD,aromatic,0.918918918918919,P(ACCORD|NOTE),102.0,B,91.9% of Red Cedar perfumes contain aromatic accord; lift=2.220
NOTE,Red Cedar,ACCORD,balsamic,0.25225225225225223,P(ACCORD|NOTE),28.0,B,25.2% of Red Cedar perfumes contain balsamic accord; lift=1.832
NOTE,Red Cedar,ACCORD,citrus,0.5315315315315315,P(ACCORD|NOTE),59.0,B,53.2% of Red Cedar perfumes contain citrus accord; lift=1.169
NOTE,Red Cedar,ACCORD,fresh spicy,0.8378378378378378,P(ACCORD|NOTE),93.0,B,83.8% of Red Cedar perfumes contain fresh spicy accord; lift=2.338
NOTE,Red Cedar,ACCORD,green,0.3153153153153153,P(ACCORD|NOTE),35.0,B,31.5% of Red Cedar perfumes contain green accord; lift=1.398
NOTE,Red Cedar,ACCORD,warm spicy,0.45045045045045046,P(ACCORD|NOTE),50.0,B,45.0% of Red Cedar perfumes contain warm spicy accord; lift=1.311
NOTE,Red Cedar,ACCORD,woody,0.8828828828828829,P(ACCORD|NOTE),98.0,B,88.3% of Red Cedar perfumes contain woody accord; lift=1.430
NOTE,Red Chilli Pepper,ACCORD,amber,0.36065573770491804,P(ACCORD|NOTE),22.0,B,36.1% of Red Chilli Pepper perfumes contain amber accord; lift=1.046
NOTE,Red Chilli Pepper,ACCORD,aromatic,0.4262295081967213,P(ACCORD|NOTE),26.0,B,42.6% of Red Chilli Pepper perfumes contain aromatic accord; lift=1.030
NOTE,Red Chilli Pepper,ACCORD,citrus,0.4098360655737705,P(ACCORD|NOTE),25.0,B,41.0% of Red Chilli Pepper perfumes contain citrus accord; lift=0.902
NOTE,Red Chilli Pepper,ACCORD,fresh,0.39344262295081966,P(ACCORD|NOTE),24.0,B,39.3% of Red Chilli Pepper perfumes contain fresh accord; lift=1.550
NOTE,Red Chilli Pepper,ACCORD,fresh spicy,0.5737704918032787,P(ACCORD|NOTE),35.0,B,57.4% of Red Chilli Pepper perfumes contain fresh spicy accord; lift=1.601
NOTE,Red Chilli Pepper,ACCORD,warm spicy,0.9180327868852459,P(ACCORD|NOTE),56.0,B,91.8% of Red Chilli Pepper perfumes contain warm spicy accord; lift=2.673
NOTE,Red Chilli Pepper,ACCORD,woody,0.7868852459016393,P(ACCORD|NOTE),48.0,B,78.7% of Red Chilli Pepper perfumes contain woody accord; lift=1.275
NOTE,Red Currant,ACCORD,floral,0.5728987993138936,P(ACCORD|NOTE),334.0,B,57.3% of Red Currant perfumes contain floral accord; lift=1.622
NOTE,Red Currant,ACCORD,fresh,0.7032590051457976,P(ACCORD|NOTE),410.0,B,70.3% of Red Currant perfumes contain fresh accord; lift=2.771
NOTE,Red Currant,ACCORD,fruity,0.9313893653516295,P(ACCORD|NOTE),543.0,B,93.1% of Red Currant perfumes contain fruity accord; lift=2.843
NOTE,Red Currant,ACCORD,soft spicy,0.5574614065180102,P(ACCORD|NOTE),325.0,B,55.7% of Red Currant perfumes contain soft spicy accord; lift=5.384
NOTE,Red Currant,ACCORD,sour,0.2195540308747856,P(ACCORD|NOTE),128.0,B,22.0% of Red Currant perfumes contain sour accord; lift=15.149
NOTE,Red Currant,ACCORD,sweet,0.7787307032590052,P(ACCORD|NOTE),454.0,B,77.9% of Red Currant perfumes contain sweet accord; lift=1.695
NOTE,Red Currant,ACCORD,tropical,0.08576329331046312,P(ACCORD|NOTE),50.0,B,8.6% of Red Currant perfumes contain tropical accord; lift=1.738
NOTE,Red Fruits,ACCORD,caramel,0.1144385026737968,P(ACCORD|NOTE),107.0,B,11.4% of Red Fruits perfumes contain caramel accord; lift=3.767
NOTE,Red Fruits,ACCORD,cherry,0.0427807486631016,P(ACCORD|NOTE),40.0,B,4.3% of Red Fruits perfumes contain cherry accord; lift=3.130
NOTE,Red Fruits,ACCORD,chocolate,0.03529411764705882,P(ACCORD|NOTE),33.0,B,3.5% of Red Fruits perfumes contain chocolate accord; lift=2.996
NOTE,Red Fruits,ACCORD,fresh,0.4983957219251337,P(ACCORD|NOTE),466.0,B,49.8% of Red Fruits perfumes contain fresh accord; lift=1.964
NOTE,Red Fruits,ACCORD,fruity,0.8235294117647058,P(ACCORD|NOTE),770.0,B,82.4% of Red Fruits perfumes contain fruity accord; lift=2.514
NOTE,Red Fruits,ACCORD,powdery,0.5411764705882353,P(ACCORD|NOTE),506.0,B,54.1% of Red Fruits perfumes contain powdery accord; lift=1.135
NOTE,Red Fruits,ACCORD,sour,0.08235294117647059,P(ACCORD|NOTE),77.0,B,8.2% of Red Fruits perfumes contain sour accord; lift=5.682
NOTE,Red Fruits,ACCORD,sweet,0.7614973262032085,P(ACCORD|NOTE),712.0,B,76.1% of Red Fruits perfumes contain sweet accord; lift=1.657
NOTE,Red Fruits,ACCORD,woody,0.5304812834224599,P(ACCORD|NOTE),496.0,B,53.0% of Red Fruits perfumes contain woody accord; lift=0.859
NOTE,Red Mandarin,ACCORD,amber,0.5068493150684932,P(ACCORD|NOTE),37.0,B,50.7% of Red Mandarin perfumes contain amber accord; lift=1.470
NOTE,Red Mandarin,ACCORD,aromatic,0.4794520547945205,P(ACCORD|NOTE),35.0,B,47.9% of Red Mandarin perfumes contain aromatic accord; lift=1.158
NOTE,Red Mandarin,ACCORD,citrus,0.5068493150684932,P(ACCORD|NOTE),37.0,B,50.7% of Red Mandarin perfumes contain citrus accord; lift=1.115
NOTE,Red Mandarin,ACCORD,fresh spicy,0.4657534246575342,P(ACCORD|NOTE),34.0,B,46.6% of Red Mandarin perfumes contain fresh spicy accord; lift=1.300
NOTE,Red Mandarin,ACCORD,vanilla,0.3561643835616438,P(ACCORD|NOTE),26.0,B,35.6% of Red Mandarin perfumes contain vanilla accord; lift=1.360
NOTE,Red Mandarin,ACCORD,warm spicy,0.4794520547945205,P(ACCORD|NOTE),35.0,B,47.9% of Red Mandarin perfumes contain warm spicy accord; lift=1.396
NOTE,Red Mandarin,ACCORD,woody,0.7534246575342466,P(ACCORD|NOTE),55.0,B,75.3% of Red Mandarin perfumes contain woody accord; lift=1.221
NOTE,Red Peony,ACCORD,floral,0.9577464788732394,P(ACCORD|NOTE),68.0,B,95.8% of Red Peony perfumes contain floral accord; lift=2.712
NOTE,Red Peony,ACCORD,fresh,0.9014084507042254,P(ACCORD|NOTE),64.0,B,90.1% of Red Peony perfumes contain fresh accord; lift=3.552
NOTE,Red Peony,ACCORD,fruity,0.5774647887323944,P(ACCORD|NOTE),41.0,B,57.7% of Red Peony perfumes contain fruity accord; lift=1.763
NOTE,Red Peony,ACCORD,green,0.352112676056338,P(ACCORD|NOTE),25.0,B,35.2% of Red Peony perfumes contain green accord; lift=1.561
NOTE,Red Peony,ACCORD,rose,0.5070422535211268,P(ACCORD|NOTE),36.0,B,50.7% of Red Peony perfumes contain rose accord; lift=2.611
NOTE,Red Peony,ACCORD,woody,0.6338028169014085,P(ACCORD|NOTE),45.0,B,63.4% of Red Peony perfumes contain woody accord; lift=1.027
NOTE,Red Pepper,ACCORD,amber,0.45394736842105265,P(ACCORD|NOTE),69.0,B,45.4% of Red Pepper perfumes contain amber accord; lift=1.317
NOTE,Red Pepper,ACCORD,aromatic,0.5723684210526315,P(ACCORD|NOTE),87.0,B,57.2% of Red Pepper perfumes contain aromatic accord; lift=1.383
NOTE,Red Pepper,ACCORD,balsamic,0.20394736842105263,P(ACCORD|NOTE),31.0,B,20.4% of Red Pepper perfumes contain balsamic accord; lift=1.481
NOTE,Red Pepper,ACCORD,citrus,0.45394736842105265,P(ACCORD|NOTE),69.0,B,45.4% of Red Pepper perfumes contain citrus accord; lift=0.999
NOTE,Red Pepper,ACCORD,earthy,0.19078947368421054,P(ACCORD|NOTE),29.0,B,19.1% of Red Pepper perfumes contain earthy accord; lift=1.321
NOTE,Red Pepper,ACCORD,fresh,0.4276315789473684,P(ACCORD|NOTE),65.0,B,42.8% of Red Pepper perfumes contain fresh accord; lift=1.685
NOTE,Red Pepper,ACCORD,warm spicy,0.875,P(ACCORD|NOTE),133.0,B,87.5% of Red Pepper perfumes contain warm spicy accord; lift=2.547
NOTE,Red Pepper,ACCORD,woody,0.6907894736842105,P(ACCORD|NOTE),105.0,B,69.1% of Red Pepper perfumes contain woody accord; lift=1.119
NOTE,Red Poppy,ACCORD,floral,0.9019607843137255,P(ACCORD|NOTE),46.0,B,90.2% of Red Poppy perfumes contain floral accord; lift=2.554
NOTE,Red Poppy,ACCORD,fresh spicy,0.5098039215686274,P(ACCORD|NOTE),26.0,B,51.0% of Red Poppy perfumes contain fresh spicy accord; lift=1.423
NOTE,Red Poppy,ACCORD,fruity,0.4117647058823529,P(ACCORD|NOTE),21.0,B,41.2% of Red Poppy perfumes contain fruity accord; lift=1.257
NOTE,Red Poppy,ACCORD,powdery,0.6078431372549019,P(ACCORD|NOTE),31.0,B,60.8% of Red Poppy perfumes contain powdery accord; lift=1.275
NOTE,Red Poppy,ACCORD,sweet,0.8235294117647058,P(ACCORD|NOTE),42.0,B,82.4% of Red Poppy perfumes contain sweet accord; lift=1.792
NOTE,Red Rose,ACCORD,floral,0.58203125,P(ACCORD|NOTE),149.0,B,58.2% of Red Rose perfumes contain floral accord; lift=1.648
NOTE,Red Rose,ACCORD,fruity,0.46484375,P(ACCORD|NOTE),119.0,B,46.5% of Red Rose perfumes contain fruity accord; lift=1.419
NOTE,Red Rose,ACCORD,oud,0.12109375,P(ACCORD|NOTE),31.0,B,12.1% of Red Rose perfumes contain oud accord; lift=1.925
NOTE,Red Rose,ACCORD,rose,0.7109375,P(ACCORD|NOTE),182.0,B,71.1% of Red Rose perfumes contain rose accord; lift=3.661
NOTE,Red Rose,ACCORD,smoky,0.08984375,P(ACCORD|NOTE),23.0,B,9.0% of Red Rose perfumes contain smoky accord; lift=1.600
NOTE,Red Rose,ACCORD,sweet,0.54296875,P(ACCORD|NOTE),139.0,B,54.3% of Red Rose perfumes contain sweet accord; lift=1.182
NOTE,Red Rose,ACCORD,woody,0.578125,P(ACCORD|NOTE),148.0,B,57.8% of Red Rose perfumes contain woody accord; lift=0.937
NOTE,Red Thyme,ACCORD,aromatic,0.9390243902439024,P(ACCORD|NOTE),77.0,B,93.9% of Red Thyme perfumes contain aromatic accord; lift=2.269
NOTE,Red Thyme,ACCORD,citrus,0.573170731707317,P(ACCORD|NOTE),47.0,B,57.3% of Red Thyme perfumes contain citrus accord; lift=1.261
NOTE,Red Thyme,ACCORD,fresh spicy,0.8048780487804879,P(ACCORD|NOTE),66.0,B,80.5% of Red Thyme perfumes contain fresh spicy accord; lift=2.246
NOTE,Red Thyme,ACCORD,herbal,0.25609756097560976,P(ACCORD|NOTE),21.0,B,25.6% of Red Thyme perfumes contain herbal accord; lift=3.926
NOTE,Red Thyme,ACCORD,leather,0.24390243902439024,P(ACCORD|NOTE),20.0,B,24.4% of Red Thyme perfumes contain leather accord; lift=2.977
NOTE,Red Thyme,ACCORD,warm spicy,0.45121951219512196,P(ACCORD|NOTE),37.0,B,45.1% of Red Thyme perfumes contain warm spicy accord; lift=1.314
NOTE,Red Thyme,ACCORD,woody,0.7926829268292683,P(ACCORD|NOTE),65.0,B,79.3% of Red Thyme perfumes contain woody accord; lift=1.284
NOTE,Red Wine,ACCORD,cherry,0.11764705882352941,P(ACCORD|NOTE),30.0,B,11.8% of Red Wine perfumes contain cherry accord; lift=8.609
NOTE,Red Wine,ACCORD,fruity,0.5372549019607843,P(ACCORD|NOTE),137.0,B,53.7% of Red Wine perfumes contain fruity accord; lift=1.640
NOTE,Red Wine,ACCORD,leather,0.13725490196078433,P(ACCORD|NOTE),35.0,B,13.7% of Red Wine perfumes contain leather accord; lift=1.675
NOTE,Red Wine,ACCORD,smoky,0.09803921568627451,P(ACCORD|NOTE),25.0,B,9.8% of Red Wine perfumes contain smoky accord; lift=1.746
NOTE,Red Wine,ACCORD,sweet,0.6549019607843137,P(ACCORD|NOTE),167.0,B,65.5% of Red Wine perfumes contain sweet accord; lift=1.425
NOTE,Red Wine,ACCORD,warm spicy,0.4627450980392157,P(ACCORD|NOTE),118.0,B,46.3% of Red Wine perfumes contain warm spicy accord; lift=1.347
NOTE,Red Wine,ACCORD,wine,0.7607843137254902,P(ACCORD|NOTE),194.0,B,76.1% of Red Wine perfumes contain wine accord; lift=425.298
NOTE,Red Wine,ACCORD,woody,0.7176470588235294,P(ACCORD|NOTE),183.0,B,71.8% of Red Wine perfumes contain woody accord; lift=1.163
NOTE,Resin,ACCORD,amber,0.8458844133099825,P(ACCORD|NOTE),483.0,B,84.6% of Resin perfumes contain amber accord; lift=2.454
NOTE,Resin,ACCORD,aromatic,0.4816112084063047,P(ACCORD|NOTE),275.0,B,48.2% of Resin perfumes contain aromatic accord; lift=1.164
NOTE,Resin,ACCORD,balsamic,0.5394045534150613,P(ACCORD|NOTE),308.0,B,53.9% of Resin perfumes contain balsamic accord; lift=3.918
NOTE,Resin,ACCORD,coffee,0.03502626970227671,P(ACCORD|NOTE),20.0,B,3.5% of Resin perfumes contain coffee accord; lift=2.546
NOTE,Resin,ACCORD,conifer,0.0595446584938704,P(ACCORD|NOTE),34.0,B,6.0% of Resin perfumes contain conifer accord; lift=4.297
NOTE,Resin,ACCORD,smoky,0.14535901926444833,P(ACCORD|NOTE),83.0,B,14.5% of Resin perfumes contain smoky accord; lift=2.589
NOTE,Resin,ACCORD,warm spicy,0.4763572679509632,P(ACCORD|NOTE),272.0,B,47.6% of Resin perfumes contain warm spicy accord; lift=1.387
NOTE,Resin,ACCORD,woody,0.8021015761821366,P(ACCORD|NOTE),458.0,B,80.2% of Resin perfumes contain woody accord; lift=1.300
NOTE,Resins,ACCORD,amber,0.8583078491335372,P(ACCORD|NOTE),842.0,B,85.8% of Resins perfumes contain amber accord; lift=2.490
NOTE,Resins,ACCORD,aromatic,0.4148827726809378,P(ACCORD|NOTE),407.0,B,41.5% of Resins perfumes contain aromatic accord; lift=1.002
NOTE,Resins,ACCORD,balsamic,0.5739041794087666,P(ACCORD|NOTE),563.0,B,57.4% of Resins perfumes contain balsamic accord; lift=4.169
NOTE,Resins,ACCORD,cannabis,0.022426095820591234,P(ACCORD|NOTE),22.0,B,2.2% of Resins perfumes contain cannabis accord; lift=7.625
NOTE,Resins,ACCORD,coffee,0.03160040774719674,P(ACCORD|NOTE),31.0,B,3.2% of Resins perfumes contain coffee accord; lift=2.297
NOTE,Resins,ACCORD,smoky,0.18042813455657492,P(ACCORD|NOTE),177.0,B,18.0% of Resins perfumes contain smoky accord; lift=3.214
NOTE,Resins,ACCORD,warm spicy,0.5127420998980632,P(ACCORD|NOTE),503.0,B,51.3% of Resins perfumes contain warm spicy accord; lift=1.493
NOTE,Resins,ACCORD,woody,0.8063200815494393,P(ACCORD|NOTE),791.0,B,80.6% of Resins perfumes contain woody accord; lift=1.306
NOTE,Rhododendron,ACCORD,aromatic,0.5238095238095238,P(ACCORD|NOTE),33.0,B,52.4% of Rhododendron perfumes contain aromatic accord; lift=1.266
NOTE,Rhododendron,ACCORD,floral,0.8095238095238095,P(ACCORD|NOTE),51.0,B,81.0% of Rhododendron perfumes contain floral accord; lift=2.293
NOTE,Rhododendron,ACCORD,fresh spicy,0.49206349206349204,P(ACCORD|NOTE),31.0,B,49.2% of Rhododendron perfumes contain fresh spicy accord; lift=1.373
NOTE,Rhododendron,ACCORD,green,0.4126984126984127,P(ACCORD|NOTE),26.0,B,41.3% of Rhododendron perfumes contain green accord; lift=1.830
NOTE,Rhododendron,ACCORD,sweet,0.6031746031746031,P(ACCORD|NOTE),38.0,B,60.3% of Rhododendron perfumes contain sweet accord; lift=1.313
NOTE,Rhododendron,ACCORD,woody,0.6666666666666666,P(ACCORD|NOTE),42.0,B,66.7% of Rhododendron perfumes contain woody accord; lift=1.080
NOTE,Rhubarb,ACCORD,aromatic,0.7046109510086456,P(ACCORD|NOTE),978.0,B,70.5% of Rhubarb perfumes contain aromatic accord; lift=1.702
NOTE,Rhubarb,ACCORD,cannabis,0.016570605187319884,P(ACCORD|NOTE),23.0,B,1.7% of Rhubarb perfumes contain cannabis accord; lift=5.634
NOTE,Rhubarb,ACCORD,fruity,0.7060518731988472,P(ACCORD|NOTE),980.0,B,70.6% of Rhubarb perfumes contain fruity accord; lift=2.155
NOTE,Rhubarb,ACCORD,green,0.6628242074927954,P(ACCORD|NOTE),920.0,B,66.3% of Rhubarb perfumes contain green accord; lift=2.939
