query_id,query_text,gold_scent,pred_scent,scent_match,gold_context,pred_context,context_match,gold_performance,pred_performance,performance_match,gold_avoid,pred_avoid,avoid_match,gold_additional,pred_additional,additional_match,overall_exact_match,api_status,parse_status,validation_status,error_components,error_type,llm_diagnostic,semantic_over_inference_candidate
UQ0164,장미 꽃 향기는 좋은데 인위적인 향기는 아니었으면 좋겠음. 추천 좀,[],"[""Rose""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""인위적인""]","[""인위적인 향""]",False,"[""장미 꽃 향기""]","[""장미 꽃 향기는 좋지만 인위적인 향처럼 느껴지지 않았으면 좋겠음""]",False,False,success,success,success,"[""EXTRA_SCENT"",""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
UQ0165,사과랑 자스민 냄새 같이 나는 향수 없나? 있으면 좋겠는데.,"[""Rose"",""Jasmine""]","[""Apple"",""Jasmine""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],[],True,False,success,success,success,"[""WRONG_SCENT""]",WRONG_SCENT,,False
UQ0166,카라멜 향기 달달하게 났으면 좋겠어. 초코 향이면 안돼!!,"[""Caramel""]","[""Caramel"",""Sweet""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""초코 향""]","[""Chocolate""]",False,[],[],True,False,success,success,success,"[""WRONG_SCENT"",""MISSED_AVOID""]",MULTIPLE_ERRORS,,False
UQ0167,머스크말고 화이트 머스크 향이 나는 향수로 추천해줘.,"[""White Musk""]",[],False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""머스크""]","[""musk""]",False,[],"[""화이트 머스크 향이 나는 향수로 추천""]",False,False,success,success,success,"[""MISSED_SCENT"",""MISSED_AVOID"",""EXTRA_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0168,바질 냄새 싫어. 바질 냄새 안나는 그린 계열 향수 추천 해줘.,"[""green""]",[],False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""바질 냄새 ""]","[""Basil""]",False,"[""그린 계열""]","[""바질 냄새 안 나는 그린 계열 향수 추천""]",False,False,success,success,success,"[""MISSED_SCENT"",""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0169,"딸기 향기가 났으면 좋겠어. 달달한 거 말고, 진짜 싱싱한 딸기 향기 나는 향수 추천해줘.","[""Strawberry""]","[""Strawberry""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""달달한 거""]","[""sweet""]",False,"[""싱싱한 딸기 향기""]","[""진짜 싱싱한 딸기 향기"",""달달한 것보다는 싱싱한 쪽을 원함""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0170,청량한데 남자 향수 냄새는 안났으면 좋겠음. 뭔말인지 알지?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""남자 향수 냄새""]",[],False,"[""청량""]","[""청량한 느낌을 원함"",""남자 향수 냄새는 안났으면 좋겠음""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0171,처음에는 상쾌한데 시간이 지나면 포근하게 남는 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""처음에는 상쾌"",""시간이 지나면 포근""]","[""처음에는 상쾌한데 시간이 지나면 포근하게 남는 향""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0172,오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수가 있을까?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""오래된 목조 도서관""]","[""오래된 목조 도서관에 들어갔을 때 나는 냄새 같은 향수를 찾고 싶음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0173,평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""평소에는 조용한데"",""은근히 개성 있어 보이는 사람""]","[""평소에는 조용한데 은근히 개성 있어 보이는 사람이 쓸 것 같은 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0174,상대방 취향을 전혀 모르는데 선물하기 실패 확률 낮은 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""상대방 취향을 전혀 모르는데"",""선물하기 실패 확률 낮은 향수""]","[""상대방 취향을 전혀 모름"",""선물하기 실패 확률 낮은 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0175,미니멀하게 옷 입는 사람한테 어울리는 담백한 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""미니멀하게 옷 입는 사람"",""담백한 향수""]","[""미니멀하게 옷 입는 사람에게 어울리는"",""담백한 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0176,실내에서만 있는 직업인데 답답하지 않은 향 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""실내에서만 있는 직업"",""답답하지 않은 향""]","[""실내에서만 있는 직업"",""답답하지 않은 향""]",True,True,success,success,success,[],,,False
UQ0177,파우더리하고 장미느낌이 나는 옛날 향수는 어떤 있어?,"[""powdery"",""Rose""]","[""Rose"",""Powdery""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""옛날 향수""]","[""옛날 향수 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0178,30대 남자의 정장차림에 어울리는 지속력 좋은 향수 추천해줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[""male""]}","{""season"":[],""daypart"":[],""gender"":[""male""]}",True,"{""intensity"":"""",""longevity"":""HIGH""}","{""intensity"":"""",""longevity"":""HIGH""}",True,[],[],True,"[""30대"",""정장차림""]","[""30대 남성"",""정장차림에 어울리는 향수"",""지속력 좋은 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0179,이솝 휠이랑 레이어링하면 좋은 향수 가르쳐줘,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""이솝 휠이랑 레이어링""]","[""Aesop Wh i l e(이솝 휠)과 레이어링해서 잘 어울리는 향수 추천 요청""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0180,플로럴인데 파우더리하지 않고 잔향 오래가는 거 추천해줘,"[""floral""]","[""floral""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""HIGH""}","{""intensity"":"""",""longevity"":""HIGH""}",True,"[""파우더리""]","[""powdery""]",False,[],[],True,False,success,success,success,"[""MISSED_AVOID""]",MISSED_AVOID,,False
UQ0181,커피 노트가 들어간 향수 추천해줘,"[""Coffee""]","[""Coffee""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],[],True,True,success,success,success,[],,,False
UQ0182,겨울용 무거운 향인데 사무실에서도 부담없이 사용할 수 있는 향수 알려줘,[],[],True,"{""season"":[""winter""],""daypart"":[],""gender"":[]}","{""season"":[""winter""],""daypart"":[""day""],""gender"":[]}",False,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""무거운 향"",""사무실"",""부담없이 사용""]","[""winter용 무거운 향"",""사무실에서도 부담없이 사용할 수 있는 향수""]",False,False,success,success,success,"[""EXTRA_DAYPART"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0183,갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수가 있을까?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""갓 깎은 잔디밭에 누워 있는""]","[""갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0184,시프레 계열이 뭔지 모르겠는데 대표적인 거 몇 개만 알려주겠니?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""시프레 계열"",""대표적인 거 몇 개""]","[""시프레 계열이 무엇인지 모르겠음"",""대표적인(몇 개만) 예시를 알려달라는 요청""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0185,산타마리아노벨라 시향했는데 너무 올드하더라. 젊은 느낌으로 추천해줄래?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""올드""]","[""too old-fashioned""]",False,"[""산타마리아노벨라 시향했는데 너무 올드"",""젊은 느낌""]","[""Santamaría Novella에서 시향한 향이 너무 올드하다고 느낌"",""젊은 느낌으로 추천""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0186,오래된 헌책방 냄새 같은 향수 있어?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""오래된 헌책방 냄새""]","[""오래된 헌책방 냄새 같은 향수""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0187,아이리스가 세련됐다던데 입문용으로 괜찮은 거 있어?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""아이리스"",""입문용""]","[""입문용"",""아이리스가 세련됐다고 들은 것""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0188,크리드 실버마운틴워터 사고 싶은데 너무 비싸. 비슷한데 더 저렴한거 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""크리드 실버마운틴워터"",""더 저렴한거""]","[""Creed Silver Mountain Water와 비슷한 향을 더 저렴한 가격대에서 추천 요청"",""현재 가격이 너무 비쌈""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0189,무화과 노트 좋아하는데 그중에 제일 유명한 거 뭐야,"[""Fig""]","[""Fig""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""제일 유명""]","[""무화과 노트를 좋아함"",""그중에서 가장 유명한 향수(제품)를 알고 싶음""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0190,단종된 향수랑 비슷한 걸 찾고 싶어. 파우더리하고 비누향이었어,"[""powdery"",""Soap""]","[""powdery"",""soapy""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""단종된 향수랑 비슷한 걸""]","[""단종된 향수와 비슷한 것을 찾고 싶음""]",False,False,success,success,success,"[""WRONG_SCENT"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0191,베티버가 뭔지 궁금한데 베티버 들어간 향수 추천해줘,"[""Vetiver""]","[""Vetiver""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],"[""베티버가 뭔지 궁금함"",""베티버가 들어간 향수 추천""]",False,False,success,success,success,"[""EXTRA_ADDITIONAL""]",EXTRA_ADDITIONAL,,False
UQ0192,지금 우디 향수만 여러 개 가지고 있어서 완전히 다른 계열 하나 사고 싶어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""우디""]","[""woody""]",False,"[""완전히 다른 계열""]","[""우디 향수는 제외하고 완전히 다른 계열 한 가지 구입하고 싶음""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0193,뭔가 깨끗하고 세련된 느낌이면 좋겠는데 정확히 어떤 향인지는 모르겠어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""깨끗하고"",""세련된""]","[""깨끗하고 세련된 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0194,포근한 니트 같은 느낌인데 달달하지 않은 향수 있을까?,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""달달""]","[""sweet""]",False,"[""포근한 니트""]","[""cozy knit-like feeling"",""not overly sweet""]",False,False,success,success,success,"[""MISSED_AVOID"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,False
UQ0195,따뜻한 차 한 잔 마시면서 창밖에 비 오는 걸 보는 느낌의 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""따뜻한 차 한 잔"",""창밖에 비 오는 걸 보는""]","[""따뜻한 차 한 잔을 마시며"",""창밖에 비 오는 걸 보는 느낌""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0196,우디 향 좋아하는데 너무 무겁거나 아저씨 같은 느낌은 싫어.,"[""woody""]","[""woody""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,"[""너무 무겁거나"",""아저씨 같은 느낌""]","[""too heavy"",""old-fashioned/uncle-like feeling""]",False,[],[],True,False,success,success,success,"[""MISSED_AVOID""]",MISSED_AVOID,,False
UQ0197,강의실에서 뿌려도 민폐 아닌 강도의 가벼운 향수 추천해줘.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":""LOW"",""longevity"":""""}","{""intensity"":""LOW"",""longevity"":""""}",True,[],[],True,"[""강의실"",""가벼운""]","[""강의실에서 뿌려도 민폐 아닌 강도"",""가벼운 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0198,헬스장용인데 땀이랑 안 겹치고 저렴한 향수를 추천받고 싶어.,[],[],True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""헬스장용"",""땀이랑 안 겹치고"",""저렴한""]","[""헬스장용"",""땀이랑 겹치지 않기"",""저렴한 향수 추천""]",False,False,success,success,success,"[""MISSED_ADDITIONAL""]",MISSED_ADDITIONAL,,False
UQ0199,오렌지 블로썸 위주인 향수는 어떤게 있을까?,"[""Orange Blossom""]","[""orange blossom""]",True,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,[],"[""오렌지 블로썸 위주 향수 추천 요청""]",False,False,success,success,success,"[""EXTRA_ADDITIONAL""]",EXTRA_ADDITIONAL,,False
UQ0200,탬버린즈 계열 좋아하는데 다른 국내 브랜드 추천해줘.,[],"[""tuberose""]",False,"{""season"":[],""daypart"":[],""gender"":[]}","{""season"":[],""daypart"":[],""gender"":[]}",True,"{""intensity"":"""",""longevity"":""""}","{""intensity"":"""",""longevity"":""""}",True,[],[],True,"[""탬버린즈 계열"",""다른 국내 브랜드""]","[""국내 브랜드 추천"",""탬버린즈 계열 선호""]",False,False,success,success,success,"[""EXTRA_SCENT"",""MISSED_ADDITIONAL""]",MULTIPLE_ERRORS,,True
