source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,personal_fragrance_candidate_status,candidate_basis,previous_effective_basis,scope_review_ref
lotte,65,판매 많은순,최근 30일,LE1215915174,향수존,[랑세] 오드라 꾸론느 오드뚜왈렛 50ml (바이알 3종),https://www.lotteon.com/product/LE1215915174?sitmNo=LE1215915174_1292403196&mall_no=1,101880,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,766,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,66,판매 많은순,최근 30일,PD52732121,향수존,[랑세] 프랑수와찰스 오드퍼퓸 포 맨 100ml (바이알 3종),https://www.lotteon.com/product/PD52732121?mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,767,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,67,판매 많은순,최근 30일,PD52742541,향수존,[랑세] 유제니 오드퍼퓸 포 우먼 100ml (바이알 3종),https://www.lotteon.com/product/PD52742541?mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,768,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,68,판매 많은순,최근 30일,PD52732624,향수존,[랑세] 르방케 오드퍼퓸 포 맨 100ml (바이알 3종),https://www.lotteon.com/product/PD52732624?mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,769,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,69,판매 많은순,최근 30일,LE1207901997,향수존,[랑세] 유제니 오드퍼퓸 포 우먼100ml (바이알3종),https://www.lotteon.com/product/LE1207901997?sitmNo=LE1207901997_1243057095&mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,770,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,70,판매 많은순,최근 30일,LE1207902004,향수존,[랑세] 르방케 오드퍼퓸 포 맨 100ml (바이알3종),https://www.lotteon.com/product/LE1207902004?sitmNo=LE1207902004_1243057107&mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,771,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,71,판매 많은순,최근 30일,LE1207858905,향수존,[랑세] 데지레 오드퍼퓸 포 우먼 50ml (바이알3종),https://www.lotteon.com/product/LE1207858905?sitmNo=LE1207858905_1242795787&mall_no=1,125280,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,772,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,72,판매 많은순,최근 30일,PD51670573,향수존,[라리끄] 라무르 오드퍼퓸100ml,https://www.lotteon.com/product/PD51670573?mall_no=1,162000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,773,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,73,판매 많은순,최근 30일,LE1221915719,향수존,[BMW] M 1985 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221915719?sitmNo=LE1221915719_1332794941&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,774,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,74,판매 많은순,최근 30일,LE1221915669,향수존,[BMW] M 1972 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221915669?sitmNo=LE1221915669_1332794647&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,775,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,75,판매 많은순,최근 30일,LE1221915711,향수존,[BMW] M 1985 오드뚜왈렛 50ml,https://www.lotteon.com/product/LE1221915711?sitmNo=LE1221915711_1332794846&mall_no=1,81000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,776,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,76,판매 많은순,최근 30일,LE1221915757,향수존,[BMW] M 2025 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221915757?sitmNo=LE1221915757_1332795310&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,777,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,77,판매 많은순,최근 30일,LE1221914475,향수존,[바나나리퍼블릭] 네롤리 우드 오드퍼퓸 30ml,https://www.lotteon.com/product/LE1221914475?sitmNo=LE1221914475_1332789757&mall_no=1,57600,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,778,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,78,판매 많은순,최근 30일,LE1221915660,향수존,[BMW] M 1972 오드뚜왈렛 50ml,https://www.lotteon.com/product/LE1221915660?sitmNo=LE1221915660_1332794594&mall_no=1,81000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,779,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,79,판매 많은순,최근 30일,LE1221903313,향수존,[니샤네] 헌드레드 사일런트 웨이즈 엑스트레 드 퍼퓸 50ml (바이알 3종),https://www.lotteon.com/product/LE1221903313?sitmNo=LE1221903313_1332703532&mall_no=1,324900,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,780,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,80,판매 많은순,최근 30일,LE1221903438,향수존,[니샤네] 난쉬 엑스트레 드 퍼퓸 100ml (바이알 3종),https://www.lotteon.com/product/LE1221903438?sitmNo=LE1221903438_1332704341&mall_no=1,470250,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,781,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,81,판매 많은순,최근 30일,LE1221903350,향수존,[니샤네] 헌드레드 사일런트 웨이즈 엑스트레 드 퍼퓸 100ml (바이알 3종),https://www.lotteon.com/product/LE1221903350?sitmNo=LE1221903350_1332703654&mall_no=1,470250,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,782,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,82,판매 많은순,최근 30일,PD68533685,향수존,[랑세] 마틸드 오드퍼퓸 100ml (바이알 3종),https://www.lotteon.com/product/PD68533685?mall_no=1,188100,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,783,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,83,판매 많은순,최근 30일,PD51857939,향수존,[랑세] 데지레 오드퍼퓸 포 우먼 100ml (바이알3종),https://www.lotteon.com/product/PD51857939?mall_no=1,172260,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,784,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,84,판매 많은순,최근 30일,PD68527754,향수존,[랑세] 오드프랑스 오드뚜왈렛 100ml (바이알 3종),https://www.lotteon.com/product/PD68527754?mall_no=1,140940,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,785,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,85,판매 많은순,최근 30일,PD58518288,향수존,[에센셜퍼퓸] 벨벳아이리스 바이 도미니크 로피옹 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD58518288?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,786,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,86,판매 많은순,최근 30일,PD59626638,향수존,[에센셜퍼퓸] 디바인 바닐 바이 올리비에 페슈 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD59626638?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,787,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,87,판매 많은순,최근 30일,PD53064604,향수존,[에센셜퍼퓸] 로즈 마그네틱 바이 소피라베 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD53064604?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,788,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,88,판매 많은순,최근 30일,PD52723479,향수존,[에센셜퍼퓸] 몽 베티버 바이 브루노 조바노빅 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD52723479?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,789,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,89,판매 많은순,최근 30일,PD52948598,향수존,[에센셜퍼퓸] 패출리 마니아 바이 파브리스 펠레그린 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD52948598?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,790,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,90,판매 많은순,최근 30일,PD52722173,향수존,[에센셜퍼퓸] 네롤리 보타니카 바이 앤 플리포 EDP 100ml (바이알2종),https://www.lotteon.com/product/PD52722173?mall_no=1,162450,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,791,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,91,판매 많은순,최근 30일,PD66469984,향수존,[몽탈] 아라비안 통카 오드퍼퓸 100ml (바이알 3종),https://www.lotteon.com/product/PD66469984?mall_no=1,205200,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,792,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,92,판매 많은순,최근 30일,PD65186936,향수존,바나나리퍼블릭 네롤리 우드 오드퍼퓸 75ml,https://www.lotteon.com/product/PD65186936?mall_no=1,86400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,793,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,93,판매 많은순,최근 30일,LE1221805853,향수존,퓨레앙스 골든 텐저린 오드퍼퓸 50ml,https://www.lotteon.com/product/LE1221805853?sitmNo=LE1221805853_1332096585&mall_no=1,50400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,794,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,94,판매 많은순,최근 30일,LE1221805913,향수존,퓨레앙스 블랑 드 로즈 오드퍼퓸 50ml,https://www.lotteon.com/product/LE1221805913?sitmNo=LE1221805913_1332097204&mall_no=1,50400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,795,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,95,판매 많은순,최근 30일,LE1221806123,향수존,퓨레앙스 플레르 머스크 오드퍼퓸 50ml,https://www.lotteon.com/product/LE1221806123?sitmNo=LE1221806123_1332098517&mall_no=1,50400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,796,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,96,판매 많은순,최근 30일,LE1221760268,향수존,비엠더블유 M1985 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221760268?sitmNo=LE1221760268_1331800039&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,797,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,97,판매 많은순,최근 30일,LE1221760215,향수존,비엠더블유 M1985 오드뚜왈렛 50ml,https://www.lotteon.com/product/LE1221760215?sitmNo=LE1221760215_1331799786&mall_no=1,81000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,798,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,98,판매 많은순,최근 30일,PD66632472,향수존,퓨레앙스 블랙베리 베일 오드퍼퓸 50ml,https://www.lotteon.com/product/PD66632472?mall_no=1,50400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,799,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,99,판매 많은순,최근 30일,LE1221760196,향수존,비엠더블유 M1972 오드뚜왈렛 50ml,https://www.lotteon.com/product/LE1221760196?sitmNo=LE1221760196_1331799569&mall_no=1,81000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,800,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,100,판매 많은순,최근 30일,LE1221760466,향수존,비엠더블유 M2025 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221760466?sitmNo=LE1221760466_1331801031&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,801,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,101,판매 많은순,최근 30일,LE1221806089,향수존,퓨레앙스 페어 가든 오드퍼퓸 50ml,https://www.lotteon.com/product/LE1221806089?sitmNo=LE1221806089_1332098209&mall_no=1,50400,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,802,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,102,판매 많은순,최근 30일,LE1221760179,향수존,비엠더블유 M1972 오드뚜왈렛 100ml,https://www.lotteon.com/product/LE1221760179?sitmNo=LE1221760179_1331799458&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,803,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,103,판매 많은순,최근 30일,LE1207942397,향수존,[베르사체] 에로스플레임 오드퍼퓸 100ml (미니어처1종 랜덤증정),https://www.lotteon.com/product/LE1207942397?sitmNo=LE1207942397_1243277446&mall_no=1,153000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,804,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,104,판매 많은순,최근 30일,LE1207144869,향수존,[베르사체] 에로스 플레임 오드퍼퓸 100ml,https://www.lotteon.com/product/LE1207144869?sitmNo=LE1207144869_1239047552&mall_no=1,147600,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,805,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,105,판매 많은순,최근 30일,LE1220677285,향수존,[베르사체] 브라이트 크리스탈 EDT 90ml (미니어처1종 랜덤증정),https://www.lotteon.com/product/LE1220677285?sitmNo=LE1220677285_1324511956&mall_no=1,128880,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,806,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,106,판매 많은순,최근 30일,LE1220699948,향수존,[베르사체] 브라이트 크리스탈 오드뚜왈렛 90ml (미니어처 1종),https://www.lotteon.com/product/LE1220699948?sitmNo=LE1220699948_1324650467&mall_no=1,128880,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,807,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,107,판매 많은순,최근 30일,LE1220677316,향수존,[베르사체] 오프레쉬 맨 오드뚜왈렛 100ml (미니어처1종 랜덤증정),https://www.lotteon.com/product/LE1220677316?sitmNo=LE1220677316_1324512061&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,808,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,108,판매 많은순,최근 30일,LE1207442267,향수존,[베르사체] 오프레쉬 맨 오드뚜왈렛 100ml (+ 미니어처 1종),https://www.lotteon.com/product/LE1207442267?sitmNo=LE1207442267_1240642805&mall_no=1,108000,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,809,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,109,판매 많은순,최근 30일,LE1220738000,향수존,[니샤네] 멘트 투 비 씬 엑스트레 드 퍼퓸 50ml (바이알 3종),https://www.lotteon.com/product/LE1220738000?sitmNo=LE1220738000_1324878423&mall_no=1,350550,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,810,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
lotte,110,판매 많은순,최근 30일,LE1220626402,향수존,[니샤네] 헌드레드사일런트 웨이즈 엑스트레 드 퍼퓸 50ml(+바이알3종),https://www.lotteon.com/product/LE1220626402?sitmNo=LE1220626402_1324181770&mall_no=1,324900,2026-09-05,data/korea_popularity/raw/lotte_department_perfume_sales_top350_20260905.har,2,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,811,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
