core_id,latin_core,korean_transliteration,reconstruction_status
ff5f145dfa2b195d,Acqua Nobile Rosa,아쿠아 노빌레 로사,OK
a4bab2f0f6901ff3,CK Free Energy,씨케이 프리 에너지,OK
4a7971a5b174b9bf,L'Eau d'Issey Pour Homme Summer 2015,로 디세이 뿌르 옴므 서머 2015,OK
acd7d52322e02d2b,Supreme Bouquet Luxury Edition,수프림 부케 룩수리 에디션,UNCERTAIN
4abc9c8c55f61031,Pleats Please in Bloom,플리츠 플리즈 인 블룸,OK
bb8453dc572bd994,Fève Délicieuse,페브 델리시외즈,OK
f2a9dc590578a6bc,Miss Dior Le Parfum Edition d’Exception,미스 디올 르 퍼퓸 에디션 덱셉시옹,OK
20e5744bfce27db2,Miss Dior Edition d’Exception,미스 디올 에디션 덱셉시옹,OK
e89cbac50446e79c,Kouros Silver,쿠로스 실버,OK
312ed374cd85e323,Tea Escape,티 이스케이프,OK
237f04c48ab16ca7,At The Barber's,앳 더 발벨스,UNCERTAIN
00ef523aa7212353,Eau Libre,오 리브르,OK
c8ce8d216f54da45,Ralph Fresh,랄프 프레시,OK
59da7cb8a68b8bf8,Aoud Blue Notes,아우드 블루 노츠,OK
49805cc7fddeb9b8,Colonia Ambra,콜로니아 암브라,OK
e0ee18183d107c0b,So Blue,소 블루,OK
973890aeb674c730,Aoud Lavender,아우드 라벤더,OK
f19274b548a46742,Aoud Sense,아우드 센스,UNCERTAIN
aee76432a097d6e5,Honey Aoud,허니 아우드,OK
d8b0ab6dd8841ee4,Orange Flowers,오렌지 플라워스,OK
f6d1ade11f0e1765,Wulóng Chá,우롱 크하,UNCERTAIN
3242d8858f6bc6db,Ambra Calabria,암브라 칼라브리아,OK
4e7cd1ff3409ad4e,Boszporusz,보스즈포루스즈,UNCERTAIN
3d7bd947b805fffc,Pasion Choco,파션 초코,UNCERTAIN
4e15db602bfac591,Santalove,산타로브,UNCERTAIN
1869a5584fce8c13,Spice Bazaar,스파이스 바사알,UNCERTAIN
509c028d79a8144c,Munegu,무네구,UNCERTAIN
06c30b79684b6f9f,Sultan Vetiver,술탄 베티버,UNCERTAIN
1c55b0a0d774782a,Tuberoza,투베로사,UNCERTAIN
26af0d707578920f,Duftblüten,두프트블루탕,UNCERTAIN
99cdf3e261e7df0f,Vjola,브조라,UNCERTAIN
143466c0b11fbc5f,Rosa Turca,로사 툴카,UNCERTAIN
19aa8f1d2db58d17,Suede et Safran,스웨이드 에트 사프란,UNCERTAIN
743530645c08b6d2,Pachuli Kozha,팍후리 코자,UNCERTAIN
8be926c0824e61c1,Musiqa Oud,무시카 우드,UNCERTAIN
fa8121e57309e7a9,Afrika Olifant,아프리카 오리판트,UNCERTAIN
4e008dcd7af87c49,Chance Eau Vive,샹스 오 비브,UNCERTAIN
aa42ff595bdb92d6,Air,에어,OK
51133eefdf9f0359,Oliver Peoples Indigo,올리버 피플스 인디고,OK
79a4d44b5f565dfb,Eternity Now For Men,이터니티 나우 포 맨,OK
267ee78b1431eaf1,Eternity Now For Women,이터니티 나우 포 우먼,OK
612188eeaa711818,Magnificent Blossom,매그니피센트 블로섬,OK
8d0a8c5985b471f1,Venenum Kiss,베네눔 키스,OK
193dae731e009f49,Summer Sun,서머 선,OK
8a53ec0baab299cd,Euphoria Essence Men,유포리아 에센스 맨,OK
5136954841d0f8fd,No 5 Eau Premiere 2015,넘버 5 오 프르미에르 2015,OK
68bb2e50cce48f2f,for Him Bleu Noir,포 힘 블루 누아르,OK
a683626111c2e040,Chance Parfum,샹스 퍼퓸,OK
2a6aef767af7c7eb,Coco,코코,OK
128f5716266f8b9c,Coco Parfum,코코 퍼퓸,OK
201bf206bde67968,La Nuit de L'Homme L'Intense,라 뉘 드 롬므 렝탕,UNCERTAIN
9d4b70bbfb2ae7a5,Russell Westbrook,루스셀르 웨스트브룩,UNCERTAIN
b371c4e1d4756d38,Colonia Club,콜로니아 클럽,OK
32888d91144def1e,Lady Emblem,레이디 엠블럼,OK
93fd7aed0968903c,Acqua di Colonia Cinquanta,아쿠아 디 콜로니아 킨콴타,UNCERTAIN
7fad96f90194dcbe,True Replay for Her,트루 리플레이 포 허,OK
e7011dfab7e0e5e7,True Replay for Him,트루 리플레이 포 힘,OK
c42d3140127d08a4,For Her L'Absolu,포 허 랍솔뤼,OK
6441d1e1db4991f2,By the Fireplace,바이 더 피레플라스,UNCERTAIN
f6302850ccfa2b34,Ari,아리,UNCERTAIN
a386a8f35f93de0d,Colonia Essenza Special Edition 2015,콜로니아 에센차 스페셜 에디션 2015,OK
94584702030cb297,J’adore Touche de Parfum,쟈도르 투 드 퍼퓸,UNCERTAIN
b44a7923e0e2c7ae,Nuit d’Issey Parfum,뉘 디세이 퍼퓸,OK
507c9b6b73c1096c,Dark Rebel,다크 레벨,OK
27444b2f5d278f5d,Golden Sand,골든 샌드,OK
8f40e4b1c5d14fed,Starry Nights,스타리 나이츠,OK
4a2a0ae882878b96,Incense & Cedrat Limited Edition,인센스 앤 세드라 리미티드 에디션,OK
36fc9735c26d08be,Mimosa & Cardamom,미모사 앤 칼다몸,UNCERTAIN
7807ef9427694f53,Stars Edition 2015,스타스 에디션 2015,OK
4ebbfe2b7c2e59ac,Sauvage,소바쥬,OK
cf709ecacccfa8a0,Glow Shimmer Limited Edition,글로우 시머 리미티드 에디션,OK
30925663af3639f5,Black Prestigium,블랙 프레스티지엄,OK
cda976383502f4ef,Intense Roses Musk,인텐스 로즈 머스크,OK
49fef056f5f68331,Rose Of No Man's Land,로즈 오브 넘버 맨스 랜드,OK
f6b42e7ade8368c2,Eclat de Fleurs,에끌라 드 플뢰르,OK
0a8da4a9ae1d215f,Caban,카반,UNCERTAIN
987dfd40acf9953f,Caftan,카프탄,UNCERTAIN
e1d2439aa6241a93,Trench,트렌크흐,UNCERTAIN
1900aff96e89e98b,Glow After Dark Shimmer Limited Edition,글로우 아프텔 다크 시머 리미티드 에디션,UNCERTAIN
e153d1379b11048e,Legend Calligraphy Edition,레전드 칼리그라피 에디션,UNCERTAIN
a7d7f6a835d43a54,Stone For Him,스톤 포 힘,OK
5575ee5bb464cb39,Stone For Her,스톤 포 허,OK
b7f193256625882c,Opium Rouge Fatal Collector's Edition 2015,오피움 루즈 파탈 컬렉터스 에디션 2015,UNCERTAIN
2df7e1135d414ab3,CK2,씨케이 2,OK
289d3367c454dcdc,Paris Rebel Collector 2015,파리 레벨 컬렉터 2015,OK
9582b504fec0a9c1,Pace,페이스,OK
3a050979cf8d877d,Casablanca Lily,카사블랑카 릴리,OK
26ba9b45ac8927a5,Midnight Candy,미드나이트 캔디,OK
aa0155b2ece07558,Reine de Nuit,렌 드 뉘,OK
a81ada771367cf1a,Aoud Vanille,아우드 바니유,OK
6f97f00bd8214ed4,Legend Spirit,레전드 스피릿,OK
24add315c4997a17,Allure Parfum,알뤼르 퍼퓸,OK
62baefbafbad10f8,Sweet Morphine,스위트 모르핀,OK
bf01a1690f098800,Diorella Parfum,디오렐라 퍼퓸,OK
99bc4b33db87df4a,Dioressence Parfum,디오레상스 퍼퓸,OK
e0f615b179d34c6f,Dolce Vita Parfum,돌체 비타 퍼퓸,OK
b5dfa790b471728e,Opium Parfum,오피움 퍼퓸,OK
620a4fba6da4df07,Intense Collect'Or,인텐스 콜렉톨,UNCERTAIN
9e678487f04d311c,Black Opium Nuit Blanche,블랙 오피움 뉘 블랑쉬,OK
5a9f8e3e425f744f,Silver For Her Limited Edition,실버 포 허 리미티드 에디션,OK
d675f12094f8a8a3,Bois Noir,부아 누아르,OK
a714a4d124320cbd,Rosa Nobile Edizione Speciale,로사 노빌레 에디치오네 스페찰레,OK
df6970ce7cede6b6,Poison Esprit de Parfum,쁘아종 에스프리 드 퍼퓸,OK
0bb85d4d358c2c5a,Orris & Sandalwood,오리스 앤 샌들우드,OK
6e1b07b1de77b550,Vision Sport,비전 스포트,OK
c8aeedd063cdada1,L'Eau d'Issey Pour Homme Fraiche,로 디세이 뿌르 옴므 프레슈,OK
633db170738049d2,Intense Amber,인텐스 앰버,OK
d60a255732b9eac5,Essence Eau de Musc Fresh Iridescent Eau Fraîche,에센스 오 드 뮈스크 프레시 이리데슨트 오 프레슈,OK
ca8203711df05fde,Blossom,블로섬,OK
f2f1edcfb1190302,Illicit Flower,일리싯 플라워,OK
97ca876eefc5819e,Wild Cherry,와일드 체리,OK
785f8e5adcb0b94a,Ralph Love,랄프 러브,OK
4b05c8023d2c7d5e,Blonde Rose,블론드 로즈,OK
26eca71552414222,Warm Cotton Reserve Blend,웜 코튼 리저브 블렌드,OK
c580402c00333242,Sueded Oud,수에데드 우드,UNCERTAIN
e365721d1898180a,Terra Woods,테라 우즈,OK
dab4c7693ba9c24d,Velvet Flora,벨벳 프로라,UNCERTAIN
63f8c7c45ae72842,Amber Saffron,앰버 사프란,OK
c1a8dc2703c3ee09,Smoked Vetiver,스모케드 베티버,UNCERTAIN
29571296158c27aa,Frankie,프란키에,UNCERTAIN
6b1ac48b165f9be5,Magnolia Nobile Special Edition 2016,매그놀리아 노빌레 스페셜 에디션 2016,OK
0a1a18d689c8432c,Cedro di Taormina,세드로 디 타올미나,UNCERTAIN
ecf553f3d4f20e7a,Artisan Blu,아티산 블루,OK
7970fe0f2e9e30fe,Super Cedar,슈퍼 시더,OK
f699f0d94ce7efaf,Poison Girl,쁘아종 걸,OK
29959c759a7d0590,CK One Summer 2016,씨케이 원 서머 2016,OK
6ef7ddcc3295ccee,Exotic 2016,이그조틱 2016,OK
600f6931a287b517,L'Homme Ultime,롬므 울팀,UNCERTAIN
78efbfa695b352d9,Polo Supreme Leather,폴로 수프림 레더,OK
aead8a30b91422b6,Rose Musc,로즈 뮈스크,OK
7b66a7f96bb07ce3,Love Shot,러브 쇼트,UNCERTAIN
90ad804c18120535,Kouros Eau d'Ete 2005,쿠로스 오 데테 2005,OK
9521c3ce5ef28a30,Sorrel & Lemon Thyme,솔렐 앤 레몬 타임,UNCERTAIN
84c9c2ab4eef01e9,Wild Strawberry & Parsley,와일드 스트로베리 앤 팔스레이,UNCERTAIN
64b0df6286b175d0,Nasturtium & Clover,나스툴티움 앤 클로벨,UNCERTAIN
6b1301109d588d8b,Carrot Blossom & Fennel,캐럿 블로섬 앤 펜넬,UNCERTAIN
80d6fd175cb14204,Lavender & Coriander,라벤더 앤 코리안델,UNCERTAIN
8e6cc034e5ad9688,Eternity for Men Summer 2016,이터니티 포 맨 서머 2016,OK
e423ee2ce008aa96,Tropical Wood,트로피컬 우드,OK
3f730fa41475b638,Aoud Lagoon,아우드 라군,OK
4c3cc12e6c96a0da,Eau Sauvage 100% Glaçon,오 소바쥬 100% 글라옹,UNCERTAIN
f2608d5c1e1ee34e,Tender Romance,텐더 로맨스,OK
cf5cf65b9c825651,L'Eau d'Issey Summer 2016,로 디세이 서머 2016,OK
f00f1b43e7ad5f25,L'Eau d'Issey Pour Homme Summer 2016,로 디세이 뿌르 옴므 서머 2016,OK
3bb60ea1e418a7bd,Paris Premieres Roses 2016,파리 프르미에르 로즈 2016,OK
9e55a0983b1148d1,J'adore Lumiere,쟈도르 뤼미에르,OK
cea6397e5ab495b3,Black to Black,블랙 투 블랙,OK
362867b7281f10db,Aoud Sandroses,아우드 산드로세스,UNCERTAIN
3cf26f4ab5873b70,Blue Aoud,블루 아우드,OK
e4d298ddff1fccb7,Summer Splash Sunkissed Skin,서머 스플래시 선키스트 스킨,OK
85c197519c938752,Summer Splash Warm Cotton Breeze,서머 스플래시 웜 코튼 브리즈,OK
522b748d66bbc490,Narciso Poudree,나르시소 포우드리,UNCERTAIN
9e2cbf833c1ae4fa,Wild Candy,와일드 캔디,OK
8770c5f4e5749230,Silver Needle Tea,실버 니들 티,OK
fea6a2caef7cd132,Oolong Tea,우롱 티,UNCERTAIN
bcc89ae9e66b2a4c,Midnight Black Tea,미드나이트 블랙 티,OK
24d5f2ee37bd9fa2,Jade Leaf Tea,자드 리프 티,UNCERTAIN
5b07add51439e029,Golden Needle Tea,골든 니들 티,OK
05b72e1429253520,Darjeeling Tea,달지링 티,UNCERTAIN
83ab96fa57919038,Oudmazing,오우드마싱,UNCERTAIN
22d085a7ecb37043,Obsession for Men Summer,옵세션 포 맨 서머,OK
1cdbc044d034416b,Orange Ambre,오렌지 앙브르,OK
124e46213f5c2159,Oud & Rose,우드 앤 로즈,OK
69fd74ccdf5a57b2,Vetyver Blanc,베티버 블랑,OK
a54639c05680a1a3,Nashi Blossom,나시 블로섬,UNCERTAIN
e8b95b37421a5985,Miss Dior Brume Soyeuse pour le Corps,미스 디올 브륌 소요에 뿌르 르 올프,UNCERTAIN
d93bdf12bf81b507,Gold Prestigium,골드 프레스티지엄,OK
b62d7b2f031738df,Pink Prestigium,핑크 프레스티지엄,OK
09e530f4ff7a080d,Hundred Silent Ways,헌드레드 사일런트 웨이즈,OK
376d3733e673c9de,Fan Your Flames,팬 유어 플레임스,OK
8022a52cfc294a82,L'Eau d'Issey Pure,로 디세이 퓨어,OK
728ce1af73334525,L'Eau d'Issey Parfum,로 디세이 퍼퓸,OK
e3c712343af7de00,La Colle Noire,라 콜 누아르,OK
a27a3b150220bb57,Colonia Sandalo Concentrée,콜로니아 산달로 콩상트레,OK
e7a9001f874770dd,Jeanne Lanvin Limited Edition,잔 랑방 리미티드 에디션,OK
3f3dae9e5233cde2,Exquisite Musk,엑스퀴지트 머스크,OK
8b6526585f50c6cf,Cashmere,캐시미어,OK
716b8327d50f83cf,No 5 L'Eau,넘버 5 로,OK
81b2cef9ab937592,Colonia Quercia,콜로니아 퀘르차,OK
deab774c423f8ec6,Oliver Peoples Mustard,올리버 피플스 무스탈드,UNCERTAIN
5d6d9855d031ccf4,Oliver Peoples Moss,올리버 피플스 모스,OK
0c0d3c39345d7ae5,Oliver Peoples Rosewood,올리버 피플스 로즈우드,OK
570843956ee6c4a7,Oliver Peoples Champagne,올리버 피플스 샹파뉴,OK
11b012d511e21c16,Oliver Peoples Green,올리버 피플스 그린,OK
c00359c4b6036632,Mon Paris,몽 파리,OK
857fca3459554838,Miss Dior Absolutely Blooming,미스 디올 앱솔루틀리 블루밍,OK
2f5e02cb73c10840,CK One Gold,씨케이 원 골드,OK
257a19098293c927,Aoud Lemon Mint,아우드 레몬 민트,OK
7d52d8e6753cd472,Orris & Sandalwood Limited Edition,오리스 앤 샌들우드 리미티드 에디션,OK
59f76d7f70841824,Me Limited Edition 2015,미 리미티드 에디션 2015,OK
b20f63e6f4089af1,Sweet Vanilla,스위트 바닐라,OK
85ca79e9de3eae54,Legacy of English Elegance - Rose,레거시 오브 잉글리시 엘레강스 - 로즈,OK
cb403fa248692341,Legacy of English Elegance - White Tea,레거시 오브 잉글리시 엘레강스 - 화이트 티,OK
ed5a6130697dceb2,Portrait of New York - Vetiver,포트레이트 오브 뉴 요크 - 베티버,OK
f6083d5ac12776a4,Portrait of New York - White Lily,포트레이트 오브 뉴 요크 - 화이트 릴리,OK
2238594d088c4582,Riviera Dream - Lime,리비에라 드림 - 라임,OK
87ce92e7912061e5,Riviera Dream - Orange Flower,리비에라 드림 - 오렌지 플라워,OK
2af6ea88dc471b54,Song of America - Sage,송 오브 아메리카 - 세이지,OK
f9de384824fc922d,Song of America - Magnolia,송 오브 아메리카 - 매그놀리아,OK
3c2de89377c3a8c1,Treasures of Safari - Amber,트레저스 오브 사파리 - 앰버,OK
ab016ad49dc7c388,Treasures of Safari - Oud,트레저스 오브 사파리 - 우드,OK
bd5b085a1bf579fd,Man Intense,맨 인텐스,OK
0a8f8759aa2c1ae8,Colonia Oud,콜로니아 우드,OK
37f67b87d145ca68,Note di Colonia I,노트 디 콜로니아 I,OK
01e9e109e3335253,Note di Colonia II,노트 디 콜로니아 II,OK
e4c9f980439b192f,Note di Colonia III,노트 디 콜로니아 III,OK
99a263c74729ed3e,Fleur de Parfum,플뢰르 드 퍼퓸,OK
83fe11a45f8a5d65,Velvet Vanilla,벨벳 바닐라,OK
9429fd8ce849ad51,Amber Sky,앰버 스카이,OK
d31a330174e631e3,Sweet Like Candy,스위트 라이크 캔디,OK
2d9f6a003fde8b1d,Dark Rebel Rider,다크 레벨 리델,UNCERTAIN
a78788f336a17521,Black Opium Wild Edition,블랙 오피움 와일드 에디션,OK
18fe5ed73cc85194,Black Opium Swarovski Edition,블랙 오피움 솨로브스키 에디션,UNCERTAIN
e44e4094eedebc28,Peonia Nobile,페오니아 노빌레,OK
fa1043a2b36729d5,Cuir Obscur,퀴르 오브스쿨,UNCERTAIN
ad1705f5172ffedb,Heliotropia,헤리오트로피아,UNCERTAIN
c659430abf72c3aa,Byredo,바이레도,OK
1d9611f18780b3bc,Basil & Neroli,바질 앤 네롤리,OK
65647efc52ff7693,Belle de Tanger,벨 드 탄젤,UNCERTAIN
4452b70ce6f331e9,Black Opium Sparkle Clash Limited Collector's Edition,블랙 오피움 스파클 클래시 리미티드 컬렉터스 에디션,OK
7e61e497a2365c78,Jules 2016,쥘 2016,OK
da0768c8fc80da34,Stone Supernova for Her,스톤 슈퍼노바 포 허,OK
eefa2572281161b7,Stone Supernova for Him,스톤 슈퍼노바 포 힘,OK
fbb3078d84f288a6,The New Rose,더 뉴 로즈,OK
3f1af70e7c0f8e62,Aoud Legend,아우드 레전드,OK
b63bab60b7e71ed2,Mon Paris Sparkle Clash Edition,몽 파리 스파클 클래시 에디션,OK
56b7cac71a790e00,Cuir,퀴르,OK
b46a3d8767d4c89b,Velours Vanille - Bois Ambres,벨루르 바니유 - 부아 암블,UNCERTAIN
b33ba9f23bb4fa81,Vinyle,비닐,UNCERTAIN
72bc556112e9538a,Pearl,펄,OK
fda14f04c4952efd,Spicy Aoud,스피시 아우드,UNCERTAIN
4bead350d1a1e24b,Soul Of The Forest,소울 오브 더 포레스트,OK
bbe5ccc36273edb8,Dancing On The Moon,단싱 온 더 문,UNCERTAIN
1b80527c37d39c42,Across Sands,아크로스스 샌즈,UNCERTAIN
75a4c2fe3b9e4d3c,Flying,프리잉,UNCERTAIN
cd83e6731d2b1736,Blur,블룰,UNCERTAIN
5a2c02b1d771c983,Devil Tender,데빌 텐더,UNCERTAIN
980648b3a87d5b33,Orange Bitters,오렌지 비터스,OK
062a2c6651e36f10,Musk,머스크,OK
ede75034a8780830,Ambre,앙브르,OK
382d916e0eb99afc,La Botte,라 보트트,UNCERTAIN
da1749473d498790,La Selle,라 셀르,UNCERTAIN
ff2afb22b31bf475,Le Gant,르 간트,UNCERTAIN
764a8c04ad4520a7,Jersey,저지,OK
925738443f208788,Misia,미지아,OK
be88568259f49a90,Eternity for Men Intense,이터니티 포 맨 인텐스,OK
39eabedfebabd61f,Myrrh & Tonka,미르 앤 통카,OK
526f0bbe3d62b6b8,La Nuit de L'Homme Eau Électrique,라 뉘 드 롬므 오 일렉트리크,OK
e5e7d5a0e77dee54,L'Eau d'Issey Pour Homme Noir Ambre,로 디세이 뿌르 옴므 누아르 앙브르,OK
edc8a71722b02a14,Black Opium Floral Shock,블랙 오피움 플로럴 쇼크,OK
e2de552c4939fce8,L'Eau,로,OK
502f632ea51bb8a3,Love Story Eau Sensuelle,러브 스토리 오 센슈엘,OK
c7b42f970e38ef39,Lady Emblem Elixir,레이디 엠블럼 엘릭서,OK
05b0cef40bd54443,Blue Hyacinth,블루 히아신스,UNCERTAIN
0b168057512e9dd4,Garden Lilies,가든 리리에스,UNCERTAIN
df8c9028db9a77f4,Tobacco & Mandarin,토바코 앤 만다린,OK
493401fde0ed620f,Leather & Artemisia,레더 앤 아르테미시아,OK
6091e139904f23e8,Whisky & Cedarwood,우히스키 앤 시더우드,UNCERTAIN
7140019ebdc7cdcb,Colonia Edizione Centenario,콜로니아 에디치오네 켄테나리오,UNCERTAIN
2347edfd4d11544e,Eternity For Men Collector Edition 2016,이터니티 포 맨 컬렉터 에디션 2016,OK
c864d6a616c0e572,Aoud Orchid,아우드 오키드,OK
8832485819108be6,Fleur Musc for Her,플뢰르 뮈스크 포 허,OK
be59b059eaf6ff8a,Sicily,시시리,UNCERTAIN
46be3c5b6214dd17,Coco Vanille,코코 바니유,OK
5f1a225042f59176,Sel Santal,셀 상탈,OK
30705f813a03097a,Aoud Jasmine,아우드 재스민,OK
5939d51663b57571,Holidays,호리데이스,UNCERTAIN
1b383fd095e5308e,Citron Fig,시트론 피그,UNCERTAIN
d52f326ce54ee86c,Viper Green,비펠 그린,UNCERTAIN
522bab43af11adc3,Choco Violette,초코 비올레트,OK
c71cac23ec12b5fc,CK All,씨케이 올,OK
a953add3005bcc0f,Lovegrass,로베그라스스,UNCERTAIN
a4c4487a6ec241c5,For Men White Vetiver,포 맨 화이트 베티버,OK
ee1b259d90402b92,Homme Sport 2017,옴므 스포트 2017,OK
7771cb858959c2c6,Sweet Like Candy Limited Edition,스위트 라이크 캔디 리미티드 에디션,OK
32ad5fc7c177e82f,My Sin,마이 신,OK
83a7c5117b0c22e9,Peonia Nobile Edizione Speciale,페오니아 노빌레 에디치오네 스페찰레,OK
2420e3b8cb7730d8,Man Ice,맨 이세,UNCERTAIN
a4f2e5df28a71b2b,Nuit d'Issey Bleu Astral,뉘 디세이 블루 아스트랄,OK
f3835e0975948864,Intense Cherry,인텐스 체리,OK
709acc9ef56e2484,Bibliothèque,비블리오텍,UNCERTAIN
7b0293d8b5313a0f,Black Gold,블랙 골드,OK
6ab86a9b4c635e7d,CK One Summer 2017,씨케이 원 서머 2017,OK
60246324ff4624d2,Eternity for Men Summer 2017,이터니티 포 맨 서머 2017,OK
1675569d0b3f3059,Polo Red Extreme,폴로 레드 익스트림,OK
ed90b7d04a88f64e,#Tank For Her,#탱크 포 허,OK
dcb05430983e82ae,#Tank For Him,#탱크 포 힘,OK
fdc6416771191a54,Colonia Ebano,콜로니아 에바노,UNCERTAIN
3bcd7ee259665df9,Intense Iris,인텐스 아이리스,OK
cbe5800eadd96bdc,Euphoria Crystal Shimmer Edition,유포리아 크리스탈 시머 에디션,OK
15d1be50549a4ade,Polo Supreme Cashmere,폴로 수프림 캐시미어,OK
01099e055fc03809,J'Adore In Joy,쟈도르 인 조이,OK
0849bcc393c3aa4f,Lady Emblem L'Eau,레이디 엠블럼 로,OK
5769b939389ca037,Mon Paris Star Edition,몽 파리 스타 에디션,OK
4f2b57e1545dde22,Deep Euphoria,딥 유포리아,OK
750864e7f847ed66,Sauvage Very Cool Spray,소바쥬 베리 쿨 스프레이,OK
81d24785a2abd2e0,Eau Sauvage Parfum 2017,오 소바쥬 퍼퓸 2017,OK
99a8f1bafb6d0c72,Night Call,나이트 칼르,UNCERTAIN
a4988616a0e5cab4,Colonia Mirra,콜로니아 밀라,UNCERTAIN
4264687d9b807b9e,Star Magnolia,스타 매그놀리아,OK
dea5479a01cc5d1a,Hacivat,하지밧,OK
e148e9f5fa5845ea,Zenne,센은,UNCERTAIN
a6db66d2e0e5b68f,Karagoz,카라고즈,UNCERTAIN
75ad523e7cd7414d,Pure Gold Euphoria Women,퓨어 골드 유포리아 우먼,OK
498f4f1ede76decc,Pure Gold Euphoria Men,퓨어 골드 유포리아 맨,OK
8cbd015e9b9e8fa0,Plum Blossom 2017,플럼 블로섬 2017,OK
6e25371c22dc8692,Osmanthus Blossom 2017,오스만투스 블로섬 2017,OK
b7d6c299b35cc044,Silk Blossom 2017,실크 블로섬 2017,OK
0cde57086ba67d2b,Emblem Absolu,엠블럼 압솔뤼,OK
a79fe379eb576fb6,Citizen X,시티센 엑스,UNCERTAIN
c289231ed6ffbab0,Diamond Flowers,다이아몬드 플라워스,OK
5953fd504852b17a,Diamond Rose,다이아몬드 로즈,OK
f9f40a654762e9ee,Diamond Greedy,다이아몬드 그리디,OK
14359708de6523a4,Signature for Women,시그니처 포 우먼,OK
d66c4406781bcfec,Signature For Men,시그니처 포 맨,OK
6199523fd00519c3,Day Dreams,데이 드림스,UNCERTAIN
a5d5eaf1235393a7,Rumeur original,뤼뫼르 오리지널,OK
9e94727e9a868ebd,for Men,포 맨,OK
1d42da55b536e404,Le 1940 Rouge de Chanel,르 1940 루즈 드 샤넬,OK
3910dff90c36b2a1,Le 1940 Bleu de Chanel,르 1940 블루 드 샤넬,OK
1e1b50016161e939,Le 1940 Beige de Chanel,르 1940 베주 드 샤넬,OK
f7e3e1b6bf1d228b,Miss Dior 2017,미스 디올 2017,OK
319f3a7a1c3eb8c3,Arabians,아라비안스,OK
c960563f683a1420,Fun,푼,UNCERTAIN
1b17869e03ecc1b0,Winter,윈텔,UNCERTAIN
b402ad8e71f0f2bf,L'Eau d'Issey Pour Homme Summer 2017,로 디세이 뿌르 옴므 서머 2017,OK
8ab16eeea6dcb96c,L'Eau d'Issey Summer 2017,로 디세이 서머 2017,OK
b47942b9e5d63a23,Rodeo,로더,UNCERTAIN
9988eea67ebf196f,Legend Night,레전드 나이트,OK
7a61bdbb8bda16c7,Poptastic Tuberose Angelica,팝태스틱 튜베로즈 안젤리카,OK
5a54f798b7b4e2b1,Poptastic Orange Blossom,팝태스틱 오렌지 블로섬,OK
ed19e08afcd3f876,Obsessed for Men,오브세스세드 포 맨,UNCERTAIN
55a29d2bb045fe21,Woman by Ralph Lauren,우먼 바이 랄프 로렌,OK
af0d706020cca11c,Pretexte,프레텍스트,UNCERTAIN
6812f79b958f3648,Colonia Pura,콜로니아 푸라,UNCERTAIN
e571d45a0e1355a4,L'Eau Majeure d'Issey,로 마죄르 디세이,OK
0e3a08ca3db65d3c,Midnight Special,미드나이트 스페셜,OK
b76324f8e1f615a4,Eclat d'Arpege Tropical Flower,에끌라 다르페쥬 트로피컬 플라워,OK
a184305efd33f5b4,Sweet Peony,스위트 피오니,OK
bc44f5324b2d0f64,Black Opium Pure Illusion,블랙 오피움 퓨어 일루전,OK
93d09af640dc1ab2,English Oak & Redcurrant,잉글리시 오크 앤 레드커런트,OK
a921c54824f64458,English Oak & Hazelnut,잉글리시 오크 앤 하셀누트,UNCERTAIN
9acdbf59aae7b8ce,Green Almond & Redcurrant,그린 아몬드 앤 레드커런트,OK
01a4007c6d3355cd,Splendid Wood Le Vestiaire des Parfums,스플렌디드 우드 르 베스티에르 데 파르푕,OK
0918441cb9ff118b,Supreme Bouquet Le Vestiaire des Parfums,수프림 부케 르 베스티에르 데 파르푕,OK
476af8bc0c36a873,Exquisite Embroidery,엑스퀴지트 엠브라오이데리,UNCERTAIN
4ba0536d343b7cae,Magnificent Gold,매그니피센트 골드,OK
6256f5ae68f1b087,Sleek Suede,스릭 스웨이드,UNCERTAIN
a8b8c8811bc3bd78,Musky Garden,무스키 가든,UNCERTAIN
c65d6c9f253e25b5,Wicked Love,위키드 러브,OK
d2fc3c9c70f304a7,Music Festival,뮤직 페스티벌,OK
71440135d90c0ef1,Velvet Haze,벨벳 하즈,UNCERTAIN
f9b263dfe8b91579,Note di Colonia IV,노트 디 콜로니아 IV,OK
79191631cbf1cad7,Moonlight,문레이트,UNCERTAIN
5c2ff43baf567152,Warm Cashmere,웜 캐시미어,OK
079c133b38c717b3,Artisan Pure,아티산 퓨어,OK
d11f664de1e80546,Gold Aoud,골드 아우드,OK
9b61339abc6ae473,Pink Roses,핑크 로즈,OK
2913e27ddb72d02b,Purple Flowers,퍼플 플라워스,OK
1a9e48ce17650085,Black Vanilla,블랙 바닐라,OK
9a25ffa3e3bd150b,Red Tobacco,레드 토바코,OK
5325dc10ba4b5145,Intense Black Aoud,인텐스 블랙 아우드,OK
23f90b712e2caa7c,Pace Accelerate,페이스 악세레라트,UNCERTAIN
247da0e233f4cec3,Absolu de Parfum,압솔뤼 드 퍼퓸,OK
e083d43e3efa4e30,Acqua di Colonia Lana,아쿠아 디 콜로니아 라나,UNCERTAIN
ffd6ed61e7ce9a99,L’Eau d’Issey Pour Homme Or Encens,로 디세이 뿌르 옴므 오르 앙상,OK
